time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
140.0,0.0,255.0,1.0,0.0,1.0,0.0,5.0,0.0,654.0
141.0,1.0,283.0,1.0,0.0,1.0,0.0,3.0,2.0,520.0
142.0,0.0,249.0,1.0,0.0,1.0,0.0,5.0,2.0,475.0
143.0,0.0,283.0,1.0,0.0,1.0,0.0,7.0,2.0,348.0
144.0,2.0,294.0,1.0,0.0,1.0,0.0,6.0,2.0,276.0
145.0,0.0,287.0,1.0,0.0,1.0,0.0,2.0,2.0,249.0
146.0,0.0,308.0,1.0,0.0,1.0,0.0,5.0,1.0,196.0
147.0,0.0,244.0,1.0,0.0,1.0,0.0,5.0,1.0,220.0
148.0,1.0,227.0,1.0,0.0,1.0,0.0,5.0,1.0,199.0
149.0,0.0,187.0,1.0,0.0,1.0,0.0,5.0,2.0,195.0
150.0,10.0,311.0,1.0,0.0,1.0,0.0,16.0,3.0,47.0
151.0,602.0,423.0,0.0,1.0,0.0,1.0,44.0,22.0,0.0
152.0,554.0,630.0,1.0,0.0,0.0,1.0,35.0,50.0,1.0
153.0,510.0,892.0,0.0,1.0,0.0,1.0,54.0,63.0,1.0
154.0,422.0,1210.0,0.0,1.0,0.0,1.0,48.0,61.0,0.0
155.0,192.0,1597.0,0.0,1.0,1.0,0.0,41.0,77.0,5.0
156.0,0.0,1062.0,1.0,0.0,1.0,0.0,1.0,57.0,779.0
157.0,0.0,548.0,1.0,0.0,1.0,0.0,2.0,32.0,1291.0
158.0,0.0,303.0,1.0,0.0,1.0,0.0,4.0,16.0,1418.0
159.0,0.0,208.0,1.0,0.0,1.0,0.0,1.0,10.0,1304.0
160.0,0.0,272.0,1.0,0.0,1.0,0.0,5.0,5.0,1042.0
161.0,0.0,246.0,1.0,0.0,1.0,0.0,2.0,3.0,899.0
162.0,0.0,233.0,1.0,0.0,1.0,0.0,1.0,2.0,752.0
163.0,0.0,233.0,1.0,0.0,1.0,0.0,2.0,2.0,619.0
164.0,0.0,210.0,1.0,0.0,1.0,0.0,3.0,2.0,529.0
165.0,0.0,195.0,1.0,0.0,1.0,0.0,5.0,2.0,447.0
166.0,0.0,218.0,1.0,0.0,1.0,0.0,5.0,0.0,344.0
167.0,0.0,272.0,1.0,0.0,1.0,0.0,4.0,0.0,239.0
168.0,0.0,219.0,1.0,0.0,1.0,0.0,2.0,0.0,240.0
169.0,1.0,256.0,1.0,0.0,1.0,0.0,6.0,1.0,166.0
170.0,5.0,303.0,1.0,0.0,1.0,0.0,10.0,1.0,100.0
171.0,18.0,372.0,1.0,0.0,1.0,0.0,11.0,1.0,16.0
172.0,544.0,452.0,0.0,1.0,0.0,1.0,43.0,25.0,1.0
173.0,675.0,636.0,0.0,1.0,0.0,1.0,38.0,47.0,0.0
174.0,508.0,913.0,0.0,1.0,0.0,1.0,42.0,72.0,4.0
175.0,357.0,1291.0,0.0,1.0,0.0,1.0,40.0,82.0,2.0
176.0,214.0,1676.0,0.0,1.0,0.0,1.0,43.0,75.0,3.0
177.0,0.0,1413.0,1.0,0.0,1.0,0.0,5.0,63.0,622.0
178.0,0.0,627.0,1.0,0.0,1.0,0.0,2.0,44.0,1441.0
179.0,0.0,359.0,1.0,0.0,1.0,0.0,4.0,29.0,1599.0
180.0,0.0,277.0,1.0,0.0,1.0,0.0,3.0,18.0,1501.0
181.0,0.0,285.0,1.0,0.0,1.0,0.0,5.0,11.0,1282.0
182.0,0.0,291.0,1.0,0.0,1.0,0.0,7.0,4.0,1089.0
183.0,1.0,288.0,1.0,0.0,1.0,0.0,5.0,1.0,900.0
184.0,0.0,211.0,1.0,0.0,1.0,0.0,1.0,1.0,805.0
185.0,0.0,198.0,1.0,0.0,1.0,0.0,4.0,1.0,660.0
186.0,1.0,204.0,1.0,0.0,1.0,0.0,2.0,0.0,532.0
187.0,0.0,177.0,1.0,0.0,1.0,0.0,3.0,0.0,470.0
188.0,0.0,194.0,1.0,0.0,1.0,0.0,3.0,0.0,362.0
189.0,0.0,215.0,1.0,0.0,1.0,0.0,2.0,0.0,277.0
190.0,0.0,174.0,1.0,0.0,1.0,0.0,3.0,0.0,260.0
191.0,0.0,172.0,1.0,0.0,1.0,0.0,2.0,0.0,220.0
192.0,0.0,294.0,1.0,0.0,1.0,0.0,2.0,1.0,71.0
193.0,2.0,284.0,1.0,0.0,1.0,0.0,6.0,1.0,70.0
194.0,1.0,258.0,1.0,0.0,1.0,0.0,7.0,3.0,92.0
195.0,138.0,347.0,1.0,0.0,1.0,0.0,34.0,8.0,2.0
196.0,830.0,460.0,0.0,1.0,0.0,1.0,57.0,34.0,0.0
197.0,644.0,676.0,0.0,1.0,1.0,0.0,59.0,50.0,0.0
198.0,485.0,977.0,1.0,0.0,0.0,1.0,41.0,80.0,1.0
199.0,325.0,1388.0,0.0,1.0,1.0,0.0,54.0,75.0,3.0
200.0,2.0,1602.0,1.0,0.0,1.0,0.0,15.0,60.0,115.0
