time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,887.0,78.0,0.0,1.0,0.0,1.0,46.0,24.0,0.0
2.0,877.0,263.0,0.0,1.0,0.0,1.0,38.0,55.0,1.0
3.0,669.0,615.0,0.0,1.0,0.0,1.0,52.0,83.0,3.0
4.0,403.0,1038.0,0.0,1.0,0.0,1.0,41.0,84.0,1.0
5.0,302.0,1392.0,0.0,1.0,0.0,1.0,42.0,69.0,2.0
6.0,1.0,1538.0,1.0,0.0,1.0,0.0,5.0,68.0,221.0
7.0,1.0,685.0,1.0,0.0,1.0,0.0,5.0,42.0,1168.0
8.0,1.0,424.0,1.0,0.0,1.0,0.0,3.0,23.0,1344.0
9.0,0.0,299.0,1.0,0.0,1.0,0.0,7.0,13.0,1308.0
10.0,0.0,314.0,1.0,0.0,1.0,0.0,1.0,10.0,1060.0
11.0,0.0,282.0,1.0,0.0,1.0,0.0,6.0,5.0,933.0
12.0,0.0,257.0,1.0,0.0,1.0,0.0,6.0,4.0,812.0
13.0,0.0,228.0,1.0,0.0,1.0,0.0,3.0,3.0,718.0
14.0,0.0,226.0,1.0,0.0,1.0,0.0,4.0,2.0,605.0
15.0,0.0,178.0,1.0,0.0,1.0,0.0,4.0,1.0,527.0
16.0,0.0,284.0,1.0,0.0,1.0,0.0,5.0,1.0,340.0
17.0,0.0,299.0,1.0,0.0,1.0,0.0,6.0,1.0,265.0
18.0,0.0,311.0,1.0,0.0,1.0,0.0,0.0,1.0,206.0
19.0,1.0,229.0,1.0,0.0,1.0,0.0,4.0,1.0,238.0
20.0,0.0,273.0,1.0,0.0,1.0,0.0,7.0,0.0,159.0
21.0,208.0,416.0,0.0,1.0,0.0,1.0,38.0,3.0,0.0
22.0,771.0,481.0,0.0,1.0,1.0,0.0,47.0,23.0,0.0
23.0,755.0,648.0,0.0,1.0,0.0,1.0,55.0,53.0,0.0
24.0,464.0,921.0,1.0,0.0,0.0,1.0,38.0,56.0,1.0
25.0,407.0,1244.0,0.0,1.0,1.0,0.0,47.0,76.0,0.0
26.0,350.0,1614.0,1.0,0.0,0.0,1.0,46.0,75.0,2.0
27.0,0.0,1738.0,1.0,0.0,1.0,0.0,13.0,61.0,203.0
28.0,0.0,748.0,1.0,0.0,1.0,0.0,6.0,42.0,1293.0
29.0,0.0,380.0,1.0,0.0,1.0,0.0,3.0,22.0,1520.0
30.0,0.0,330.0,1.0,0.0,1.0,0.0,9.0,14.0,1340.0
31.0,0.0,293.0,1.0,0.0,1.0,0.0,5.0,9.0,1156.0
32.0,0.0,267.0,1.0,0.0,1.0,0.0,5.0,3.0,1003.0
33.0,0.0,258.0,1.0,0.0,1.0,0.0,6.0,2.0,858.0
34.0,0.0,287.0,1.0,0.0,1.0,0.0,5.0,1.0,669.0
35.0,0.0,246.0,1.0,0.0,1.0,0.0,4.0,0.0,597.0
36.0,0.0,290.0,1.0,0.0,1.0,0.0,4.0,0.0,447.0
37.0,0.0,333.0,1.0,0.0,1.0,0.0,14.0,0.0,331.0
38.0,1.0,249.0,1.0,0.0,1.0,0.0,8.0,0.0,359.0
39.0,1.0,247.0,1.0,0.0,1.0,0.0,7.0,0.0,302.0
40.0,1.0,310.0,1.0,0.0,1.0,0.0,6.0,0.0,194.0
41.0,0.0,276.0,1.0,0.0,1.0,0.0,5.0,2.0,187.0
42.0,1.0,276.0,1.0,0.0,1.0,0.0,10.0,1.0,164.0
43.0,0.0,333.0,1.0,0.0,1.0,0.0,2.0,1.0,88.0
44.0,3.0,347.0,1.0,0.0,1.0,0.0,7.0,2.0,61.0
45.0,7.0,366.0,1.0,0.0,1.0,0.0,11.0,4.0,44.0
46.0,37.0,413.0,1.0,0.0,1.0,0.0,17.0,5.0,9.0
47.0,522.0,545.0,0.0,1.0,0.0,1.0,38.0,39.0,1.0
48.0,681.0,774.0,0.0,1.0,1.0,0.0,41.0,49.0,1.0
49.0,521.0,1045.0,0.0,1.0,1.0,0.0,60.0,67.0,1.0
50.0,430.0,1422.0,1.0,0.0,0.0,1.0,47.0,72.0,1.0
51.0,7.0,1718.0,1.0,0.0,1.0,0.0,20.0,82.0,135.0
52.0,0.0,765.0,1.0,0.0,1.0,0.0,5.0,52.0,1238.0
53.0,0.0,440.0,1.0,0.0,1.0,0.0,4.0,31.0,1501.0
54.0,0.0,354.0,1.0,0.0,1.0,0.0,4.0,24.0,1461.0
55.0,0.0,322.0,1.0,0.0,1.0,0.0,4.0,16.0,1319.0
56.0,1.0,335.0,1.0,0.0,1.0,0.0,6.0,11.0,1121.0
57.0,0.0,323.0,1.0,0.0,1.0,0.0,5.0,7.0,975.0
58.0,0.0,269.0,1.0,0.0,1.0,0.0,7.0,2.0,882.0
59.0,0.0,255.0,1.0,0.0,1.0,0.0,4.0,1.0,729.0
60.0,1.0,270.0,1.0,0.0,1.0,0.0,6.0,0.0,603.0
61.0,0.0,203.0,1.0,0.0,1.0,0.0,2.0,0.0,546.0
62.0,0.0,222.0,1.0,0.0,1.0,0.0,6.0,0.0,433.0
