time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,680.0,53.0,0.0,1.0,0.0,1.0,51.0,19.0,0.0
2.0,946.0,259.0,0.0,1.0,0.0,1.0,46.0,53.0,0.0
3.0,804.0,547.0,0.0,1.0,0.0,1.0,57.0,67.0,2.0
4.0,754.0,875.0,0.0,1.0,0.0,1.0,55.0,72.0,1.0
5.0,512.0,1214.0,0.0,1.0,0.0,1.0,52.0,75.0,2.0
6.0,331.0,1553.0,0.0,1.0,1.0,0.0,47.0,74.0,3.0
7.0,16.0,1828.0,1.0,0.0,1.0,0.0,25.0,69.0,72.0
8.0,0.0,857.0,1.0,0.0,1.0,0.0,3.0,41.0,1191.0
9.0,0.0,545.0,1.0,0.0,1.0,0.0,9.0,22.0,1380.0
10.0,0.0,308.0,1.0,0.0,1.0,0.0,4.0,12.0,1388.0
11.0,0.0,267.0,1.0,0.0,1.0,0.0,5.0,9.0,1200.0
12.0,0.0,231.0,1.0,0.0,1.0,0.0,1.0,5.0,1042.0
13.0,1.0,316.0,1.0,0.0,1.0,0.0,7.0,4.0,790.0
14.0,0.0,245.0,1.0,0.0,1.0,0.0,3.0,3.0,719.0
15.0,0.0,238.0,1.0,0.0,1.0,0.0,3.0,3.0,620.0
16.0,2.0,361.0,1.0,0.0,1.0,0.0,14.0,2.0,395.0
17.0,0.0,328.0,1.0,0.0,1.0,0.0,5.0,0.0,365.0
18.0,1.0,267.0,1.0,0.0,1.0,0.0,8.0,0.0,359.0
19.0,0.0,230.0,1.0,0.0,1.0,0.0,4.0,0.0,331.0
20.0,0.0,296.0,1.0,0.0,1.0,0.0,3.0,0.0,200.0
21.0,1.0,238.0,1.0,0.0,1.0,0.0,6.0,0.0,212.0
22.0,6.0,269.0,1.0,0.0,1.0,0.0,9.0,1.0,141.0
23.0,3.0,308.0,1.0,0.0,1.0,0.0,10.0,3.0,81.0
24.0,2.0,322.0,1.0,0.0,1.0,0.0,6.0,6.0,81.0
25.0,3.0,344.0,1.0,0.0,1.0,0.0,3.0,6.0,67.0
26.0,0.0,282.0,1.0,0.0,1.0,0.0,6.0,3.0,135.0
27.0,3.0,334.0,1.0,0.0,1.0,0.0,8.0,1.0,70.0
28.0,187.0,409.0,0.0,1.0,0.0,1.0,41.0,12.0,1.0
29.0,827.0,547.0,1.0,0.0,0.0,1.0,48.0,52.0,0.0
30.0,704.0,873.0,0.0,1.0,0.0,1.0,64.0,64.0,1.0
31.0,341.0,1234.0,0.0,1.0,0.0,1.0,36.0,73.0,4.0
32.0,141.0,1608.0,0.0,1.0,0.0,1.0,47.0,75.0,3.0
33.0,1.0,1701.0,1.0,0.0,1.0,0.0,9.0,60.0,268.0
34.0,0.0,787.0,1.0,0.0,1.0,0.0,6.0,41.0,1240.0
35.0,0.0,456.0,1.0,0.0,1.0,0.0,5.0,32.0,1478.0
36.0,0.0,254.0,1.0,0.0,1.0,0.0,7.0,20.0,1537.0
37.0,0.0,255.0,1.0,0.0,1.0,0.0,5.0,12.0,1321.0
38.0,0.0,235.0,1.0,0.0,1.0,0.0,4.0,8.0,1136.0
39.0,0.0,263.0,1.0,0.0,1.0,0.0,8.0,6.0,952.0
40.0,0.0,232.0,1.0,0.0,1.0,0.0,0.0,3.0,819.0
41.0,0.0,239.0,1.0,0.0,1.0,0.0,5.0,1.0,689.0
42.0,1.0,175.0,1.0,0.0,1.0,0.0,3.0,1.0,632.0
43.0,1.0,229.0,1.0,0.0,1.0,0.0,7.0,0.0,474.0
44.0,0.0,254.0,1.0,0.0,1.0,0.0,2.0,1.0,373.0
45.0,1.0,206.0,1.0,0.0,1.0,0.0,8.0,1.0,349.0
46.0,0.0,199.0,1.0,0.0,1.0,0.0,3.0,1.0,295.0
47.0,0.0,182.0,1.0,0.0,1.0,0.0,3.0,0.0,268.0
48.0,0.0,210.0,1.0,0.0,1.0,0.0,2.0,1.0,207.0
49.0,0.0,220.0,1.0,0.0,1.0,0.0,5.0,1.0,174.0
50.0,0.0,160.0,1.0,0.0,1.0,0.0,2.0,0.0,195.0
51.0,3.0,212.0,1.0,0.0,1.0,0.0,4.0,0.0,111.0
52.0,0.0,202.0,1.0,0.0,1.0,0.0,8.0,0.0,102.0
53.0,29.0,300.0,1.0,0.0,0.0,1.0,20.0,3.0,3.0
54.0,666.0,386.0,0.0,1.0,0.0,1.0,44.0,34.0,0.0
55.0,905.0,608.0,0.0,1.0,0.0,1.0,54.0,63.0,1.0
56.0,691.0,919.0,0.0,1.0,0.0,1.0,46.0,66.0,0.0
57.0,328.0,1311.0,0.0,1.0,0.0,1.0,40.0,92.0,2.0
58.0,33.0,1740.0,0.0,1.0,1.0,0.0,25.0,83.0,21.0
59.0,0.0,943.0,1.0,0.0,1.0,0.0,7.0,53.0,1046.0
60.0,0.0,464.0,1.0,0.0,1.0,0.0,1.0,31.0,1436.0
61.0,0.0,259.0,1.0,0.0,1.0,0.0,4.0,17.0,1438.0
62.0,0.0,273.0,1.0,0.0,1.0,0.0,7.0,13.0,1227.0
63.0,0.0,274.0,1.0,0.0,1.0,0.0,11.0,8.0,1048.0
64.0,0.0,298.0,1.0,0.0,1.0,0.0,7.0,7.0,890.0
65.0,0.0,295.0,1.0,0.0,1.0,0.0,4.0,3.0,738.0
66.0,0.0,282.0,1.0,0.0,1.0,0.0,5.0,2.0,635.0
67.0,1.0,270.0,1.0,0.0,1.0,0.0,7.0,0.0,537.0
68.0,0.0,270.0,1.0,0.0,1.0,0.0,9.0,0.0,447.0
69.0,3.0,390.0,1.0,0.0,1.0,0.0,6.0,0.0,244.0
70.0,0.0,324.0,1.0,0.0,1.0,0.0,5.0,0.0,261.0
71.0,1.0,263.0,1.0,0.0,1.0,0.0,6.0,0.0,260.0
72.0,1.0,272.0,1.0,0.0,1.0,0.0,6.0,0.0,209.0
73.0,1.0,292.0,1.0,0.0,1.0,0.0,12.0,0.0,147.0
74.0,0.0,230.0,1.0,0.0,1.0,0.0,3.0,0.0,176.0
75.0,1.0,207.0,1.0,0.0,1.0,0.0,5.0,0.0,180.0
76.0,0.0,183.0,1.0,0.0,1.0,0.0,5.0,0.0,172.0
77.0,46.0,340.0,0.0,1.0,1.0,0.0,23.0,2.0,4.0
78.0,770.0,412.0,0.0,1.0,0.0,1.0,51.0,31.0,0.0
79.0,735.0,647.0,0.0,1.0,0.0,1.0,38.0,50.0,0.0
80.0,655.0,916.0,0.0,1.0,0.0,1.0,46.0,57.0,3.0
81.0,337.0,1237.0,0.0,1.0,0.0,1.0,32.0,74.0,2.0
