time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,820.0,84.0,0.0,1.0,0.0,1.0,44.0,26.0,0.0
2.0,854.0,286.0,0.0,1.0,0.0,1.0,41.0,48.0,0.0
3.0,654.0,592.0,0.0,1.0,0.0,1.0,48.0,62.0,1.0
4.0,725.0,933.0,0.0,1.0,0.0,1.0,47.0,71.0,1.0
5.0,370.0,1326.0,0.0,1.0,0.0,1.0,37.0,91.0,2.0
6.0,0.0,1522.0,1.0,0.0,1.0,0.0,5.0,70.0,222.0
7.0,1.0,692.0,1.0,0.0,1.0,0.0,4.0,50.0,1170.0
8.0,0.0,392.0,1.0,0.0,1.0,0.0,5.0,29.0,1381.0
9.0,0.0,224.0,1.0,0.0,1.0,0.0,3.0,15.0,1387.0
10.0,0.0,199.0,1.0,0.0,1.0,0.0,6.0,6.0,1219.0
11.0,0.0,233.0,1.0,0.0,1.0,0.0,6.0,5.0,980.0
12.0,0.0,281.0,1.0,0.0,1.0,0.0,7.0,3.0,786.0
13.0,0.0,301.0,1.0,0.0,1.0,0.0,5.0,1.0,632.0
14.0,0.0,265.0,1.0,0.0,1.0,0.0,5.0,1.0,557.0
15.0,0.0,231.0,1.0,0.0,1.0,0.0,7.0,1.0,484.0
16.0,0.0,309.0,1.0,0.0,1.0,0.0,4.0,0.0,331.0
17.0,0.0,233.0,1.0,0.0,1.0,0.0,5.0,0.0,348.0
18.0,4.0,285.0,1.0,0.0,1.0,0.0,9.0,0.0,244.0
19.0,3.0,256.0,1.0,0.0,1.0,0.0,7.0,0.0,233.0
20.0,0.0,229.0,1.0,0.0,1.0,0.0,2.0,0.0,224.0
21.0,0.0,285.0,1.0,0.0,1.0,0.0,8.0,3.0,144.0
22.0,3.0,302.0,1.0,0.0,1.0,0.0,8.0,2.0,120.0
23.0,2.0,278.0,1.0,0.0,1.0,0.0,4.0,4.0,137.0
24.0,5.0,356.0,1.0,0.0,1.0,0.0,22.0,5.0,77.0
25.0,406.0,454.0,0.0,1.0,0.0,1.0,48.0,21.0,0.0
26.0,672.0,602.0,0.0,1.0,0.0,1.0,44.0,42.0,0.0
27.0,609.0,848.0,0.0,1.0,0.0,1.0,58.0,56.0,1.0
28.0,453.0,1147.0,0.0,1.0,0.0,1.0,46.0,62.0,1.0
