time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,555.0,46.0,1.0,0.0,1.0,0.0,46.0,19.0,0.0
2.0,1098.0,233.0,0.0,1.0,0.0,1.0,52.0,49.0,1.0
3.0,747.0,539.0,0.0,1.0,0.0,1.0,39.0,73.0,0.0
4.0,425.0,985.0,0.0,1.0,1.0,0.0,42.0,92.0,2.0
5.0,175.0,1449.0,1.0,0.0,0.0,1.0,36.0,90.0,9.0
6.0,0.0,963.0,1.0,0.0,1.0,0.0,5.0,62.0,822.0
7.0,0.0,578.0,1.0,0.0,1.0,0.0,6.0,40.0,1248.0
8.0,1.0,373.0,1.0,0.0,1.0,0.0,7.0,32.0,1355.0
9.0,0.0,293.0,1.0,0.0,1.0,0.0,2.0,24.0,1318.0
10.0,0.0,292.0,1.0,0.0,1.0,0.0,3.0,18.0,1184.0
11.0,0.0,239.0,1.0,0.0,1.0,0.0,7.0,8.0,1060.0
12.0,1.0,251.0,1.0,0.0,1.0,0.0,6.0,4.0,867.0
13.0,1.0,337.0,1.0,0.0,1.0,0.0,15.0,1.0,649.0
14.0,0.0,345.0,1.0,0.0,1.0,0.0,6.0,1.0,526.0
15.0,0.0,361.0,1.0,0.0,1.0,0.0,11.0,0.0,407.0
16.0,0.0,333.0,1.0,0.0,1.0,0.0,3.0,0.0,375.0
17.0,0.0,228.0,1.0,0.0,1.0,0.0,0.0,0.0,383.0
18.0,2.0,199.0,1.0,0.0,1.0,0.0,6.0,0.0,336.0
19.0,1.0,219.0,0.0,1.0,1.0,0.0,12.0,0.0,252.0
20.0,0.0,247.0,1.0,0.0,1.0,0.0,1.0,0.0,189.0
21.0,0.0,215.0,1.0,0.0,1.0,0.0,2.0,0.0,187.0
22.0,0.0,178.0,1.0,0.0,1.0,0.0,3.0,0.0,185.0
23.0,4.0,259.0,1.0,0.0,1.0,0.0,9.0,0.0,73.0
24.0,2.0,263.0,1.0,0.0,1.0,0.0,5.0,0.0,58.0
25.0,527.0,345.0,0.0,1.0,0.0,1.0,54.0,16.0,0.0
26.0,957.0,503.0,1.0,0.0,0.0,1.0,52.0,43.0,2.0
27.0,687.0,784.0,0.0,1.0,0.0,1.0,53.0,66.0,0.0
28.0,589.0,1122.0,0.0,1.0,0.0,1.0,52.0,65.0,0.0
29.0,362.0,1446.0,0.0,1.0,0.0,1.0,53.0,64.0,1.0
30.0,57.0,1746.0,0.0,1.0,0.0,1.0,35.0,71.0,17.0
31.0,0.0,978.0,1.0,0.0,1.0,0.0,4.0,41.0,957.0
32.0,0.0,465.0,1.0,0.0,1.0,0.0,8.0,29.0,1398.0
33.0,0.0,302.0,1.0,0.0,1.0,0.0,5.0,18.0,1405.0
34.0,0.0,291.0,1.0,0.0,1.0,0.0,2.0,8.0,1206.0
35.0,0.0,222.0,1.0,0.0,1.0,0.0,3.0,6.0,1093.0
36.0,0.0,242.0,1.0,0.0,1.0,0.0,4.0,4.0,888.0
37.0,1.0,292.0,1.0,0.0,1.0,0.0,9.0,4.0,704.0
38.0,0.0,342.0,1.0,0.0,1.0,0.0,6.0,3.0,543.0
39.0,0.0,278.0,1.0,0.0,1.0,0.0,4.0,2.0,505.0
