time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,614.0,55.0,0.0,1.0,0.0,1.0,29.0,22.0,1.0
2.0,796.0,261.0,0.0,1.0,0.0,1.0,41.0,45.0,0.0
3.0,704.0,507.0,0.0,1.0,1.0,0.0,40.0,64.0,0.0
4.0,653.0,847.0,0.0,1.0,0.0,1.0,56.0,69.0,0.0
5.0,574.0,1159.0,0.0,1.0,0.0,1.0,56.0,82.0,1.0
6.0,206.0,1555.0,0.0,1.0,1.0,0.0,45.0,74.0,4.0
7.0,0.0,1226.0,1.0,0.0,1.0,0.0,7.0,49.0,581.0
8.0,1.0,631.0,1.0,0.0,1.0,0.0,5.0,31.0,1192.0
9.0,0.0,415.0,1.0,0.0,1.0,0.0,7.0,23.0,1310.0
10.0,0.0,314.0,1.0,0.0,1.0,0.0,5.0,14.0,1226.0
11.0,1.0,316.0,1.0,0.0,1.0,0.0,5.0,14.0,1079.0
12.0,0.0,294.0,1.0,0.0,1.0,0.0,6.0,6.0,935.0
13.0,0.0,300.0,1.0,0.0,1.0,0.0,6.0,5.0,779.0
14.0,0.0,290.0,1.0,0.0,1.0,0.0,9.0,4.0,666.0
15.0,0.0,241.0,1.0,0.0,1.0,0.0,4.0,2.0,606.0
16.0,1.0,230.0,1.0,0.0,1.0,0.0,5.0,1.0,498.0
17.0,0.0,234.0,1.0,0.0,1.0,0.0,3.0,0.0,412.0
18.0,0.0,206.0,1.0,0.0,1.0,0.0,4.0,0.0,366.0
19.0,0.0,312.0,1.0,0.0,1.0,0.0,4.0,1.0,204.0
20.0,0.0,274.0,1.0,0.0,1.0,0.0,1.0,1.0,205.0
21.0,0.0,255.0,1.0,0.0,1.0,0.0,4.0,1.0,186.0
22.0,1.0,211.0,1.0,0.0,1.0,0.0,4.0,0.0,193.0
23.0,0.0,260.0,1.0,0.0,1.0,0.0,3.0,0.0,121.0
24.0,0.0,232.0,1.0,0.0,1.0,0.0,4.0,0.0,121.0
