time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,980.0,71.0,0.0,1.0,0.0,1.0,47.0,24.0,0.0
2.0,967.0,258.0,0.0,1.0,0.0,1.0,61.0,57.0,0.0
3.0,858.0,580.0,0.0,1.0,0.0,1.0,52.0,58.0,1.0
4.0,556.0,897.0,0.0,1.0,0.0,1.0,49.0,74.0,2.0
5.0,317.0,1254.0,0.0,1.0,1.0,0.0,42.0,68.0,2.0
6.0,235.0,1565.0,0.0,1.0,0.0,1.0,31.0,70.0,5.0
7.0,0.0,1536.0,1.0,0.0,1.0,0.0,4.0,67.0,389.0
8.0,0.0,651.0,1.0,0.0,1.0,0.0,3.0,38.0,1363.0
9.0,0.0,375.0,1.0,0.0,1.0,0.0,7.0,25.0,1504.0
10.0,0.0,321.0,1.0,0.0,1.0,0.0,4.0,13.0,1401.0
11.0,1.0,317.0,1.0,0.0,1.0,0.0,5.0,11.0,1207.0
12.0,0.0,292.0,1.0,0.0,1.0,0.0,2.0,7.0,1032.0
13.0,0.0,233.0,1.0,0.0,1.0,0.0,3.0,3.0,897.0
14.0,0.0,239.0,1.0,0.0,1.0,0.0,9.0,1.0,754.0
15.0,0.0,297.0,1.0,0.0,1.0,0.0,9.0,1.0,572.0
16.0,0.0,269.0,1.0,0.0,1.0,0.0,6.0,1.0,495.0
17.0,3.0,284.0,0.0,1.0,1.0,0.0,23.0,1.0,398.0
18.0,0.0,362.0,1.0,0.0,1.0,0.0,3.0,0.0,266.0
19.0,0.0,251.0,1.0,0.0,1.0,0.0,4.0,0.0,321.0
20.0,0.0,221.0,1.0,0.0,1.0,0.0,7.0,1.0,298.0
21.0,2.0,329.0,1.0,0.0,1.0,0.0,6.0,1.0,148.0
22.0,0.0,421.0,1.0,0.0,1.0,0.0,6.0,2.0,43.0
23.0,359.0,494.0,0.0,1.0,0.0,1.0,45.0,22.0,3.0
24.0,623.0,657.0,0.0,1.0,0.0,1.0,40.0,41.0,1.0
25.0,610.0,910.0,0.0,1.0,0.0,1.0,41.0,57.0,0.0
26.0,435.0,1236.0,0.0,1.0,0.0,1.0,39.0,67.0,4.0
27.0,0.0,1297.0,1.0,0.0,1.0,0.0,9.0,62.0,293.0
28.0,0.0,655.0,1.0,0.0,1.0,0.0,8.0,36.0,987.0
29.0,0.0,393.0,1.0,0.0,1.0,0.0,4.0,23.0,1164.0
30.0,1.0,307.0,1.0,0.0,1.0,0.0,4.0,15.0,1103.0
31.0,0.0,206.0,1.0,0.0,1.0,0.0,3.0,11.0,1050.0
32.0,0.0,215.0,1.0,0.0,1.0,0.0,4.0,7.0,891.0
33.0,0.0,278.0,1.0,0.0,1.0,0.0,5.0,5.0,695.0
34.0,0.0,305.0,1.0,0.0,1.0,0.0,7.0,4.0,564.0
35.0,0.0,260.0,1.0,0.0,1.0,0.0,4.0,3.0,516.0
36.0,0.0,245.0,1.0,0.0,1.0,0.0,7.0,2.0,436.0
37.0,0.0,194.0,1.0,0.0,1.0,0.0,5.0,1.0,402.0
38.0,1.0,242.0,1.0,0.0,1.0,0.0,5.0,3.0,286.0
39.0,0.0,211.0,1.0,0.0,1.0,0.0,7.0,1.0,267.0
40.0,0.0,315.0,1.0,0.0,1.0,0.0,5.0,1.0,144.0
41.0,1.0,285.0,1.0,0.0,1.0,0.0,8.0,0.0,150.0
42.0,0.0,239.0,1.0,0.0,1.0,0.0,5.0,0.0,167.0
43.0,0.0,268.0,1.0,0.0,1.0,0.0,4.0,0.0,116.0
44.0,0.0,271.0,1.0,0.0,1.0,0.0,1.0,0.0,87.0
45.0,0.0,275.0,1.0,0.0,1.0,0.0,3.0,2.0,67.0
46.0,6.0,285.0,1.0,0.0,1.0,0.0,9.0,2.0,51.0
47.0,330.0,361.0,0.0,1.0,0.0,1.0,35.0,11.0,0.0
48.0,813.0,495.0,0.0,1.0,0.0,1.0,59.0,41.0,0.0
49.0,777.0,716.0,0.0,1.0,0.0,1.0,45.0,50.0,1.0
50.0,681.0,1004.0,0.0,1.0,0.0,1.0,59.0,68.0,0.0
51.0,416.0,1385.0,0.0,1.0,0.0,1.0,45.0,88.0,2.0
52.0,2.0,1650.0,1.0,0.0,0.0,1.0,14.0,67.0,129.0
53.0,0.0,878.0,1.0,0.0,1.0,0.0,3.0,32.0,998.0
54.0,0.0,469.0,1.0,0.0,1.0,0.0,6.0,18.0,1287.0
55.0,0.0,342.0,1.0,0.0,1.0,0.0,10.0,7.0,1216.0
56.0,0.0,334.0,1.0,0.0,1.0,0.0,10.0,5.0,994.0
57.0,0.0,298.0,1.0,0.0,1.0,0.0,3.0,4.0,885.0
58.0,0.0,263.0,1.0,0.0,1.0,0.0,6.0,3.0,770.0
59.0,0.0,189.0,1.0,0.0,1.0,0.0,2.0,3.0,713.0
60.0,0.0,175.0,1.0,0.0,1.0,0.0,4.0,2.0,600.0
61.0,1.0,173.0,1.0,0.0,1.0,0.0,5.0,1.0,511.0
62.0,1.0,258.0,1.0,0.0,1.0,0.0,4.0,1.0,342.0
63.0,1.0,297.0,1.0,0.0,1.0,0.0,7.0,1.0,238.0
64.0,1.0,222.0,1.0,0.0,1.0,0.0,4.0,1.0,256.0
65.0,0.0,224.0,1.0,0.0,1.0,0.0,1.0,2.0,225.0
66.0,0.0,258.0,1.0,0.0,1.0,0.0,4.0,2.0,145.0
67.0,349.0,404.0,0.0,1.0,0.0,1.0,34.0,8.0,1.0
68.0,1022.0,508.0,0.0,1.0,0.0,1.0,54.0,37.0,1.0
69.0,752.0,739.0,0.0,1.0,0.0,1.0,58.0,46.0,1.0
70.0,626.0,1021.0,0.0,1.0,1.0,0.0,41.0,63.0,2.0
71.0,397.0,1363.0,0.0,1.0,0.0,1.0,50.0,58.0,1.0
72.0,160.0,1662.0,0.0,1.0,0.0,1.0,40.0,61.0,4.0
73.0,0.0,1135.0,1.0,0.0,1.0,0.0,4.0,43.0,753.0
74.0,0.0,642.0,1.0,0.0,1.0,0.0,5.0,23.0,1194.0
75.0,0.0,432.0,1.0,0.0,1.0,0.0,3.0,13.0,1286.0
76.0,1.0,284.0,1.0,0.0,1.0,0.0,7.0,11.0,1237.0
77.0,0.0,322.0,1.0,0.0,1.0,0.0,7.0,7.0,1020.0
