time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,757.0,91.0,0.0,1.0,0.0,1.0,56.0,28.0,0.0
2.0,955.0,279.0,0.0,1.0,0.0,1.0,56.0,47.0,0.0
3.0,858.0,544.0,0.0,1.0,0.0,1.0,50.0,57.0,0.0
4.0,660.0,889.0,0.0,1.0,0.0,1.0,51.0,75.0,1.0
5.0,424.0,1272.0,0.0,1.0,0.0,1.0,40.0,82.0,1.0
6.0,194.0,1687.0,0.0,1.0,0.0,1.0,44.0,87.0,7.0
7.0,0.0,1158.0,1.0,0.0,1.0,0.0,8.0,63.0,893.0
8.0,0.0,579.0,1.0,0.0,1.0,0.0,7.0,40.0,1541.0
9.0,0.0,318.0,1.0,0.0,1.0,0.0,3.0,24.0,1655.0
10.0,2.0,194.0,1.0,0.0,1.0,0.0,4.0,20.0,1580.0
11.0,0.0,296.0,1.0,0.0,1.0,0.0,4.0,12.0,1261.0
12.0,0.0,249.0,1.0,0.0,1.0,0.0,1.0,7.0,1118.0
13.0,0.0,222.0,1.0,0.0,1.0,0.0,5.0,5.0,980.0
14.0,0.0,228.0,1.0,0.0,1.0,0.0,4.0,4.0,817.0
15.0,1.0,278.0,1.0,0.0,1.0,0.0,6.0,3.0,628.0
16.0,0.0,239.0,1.0,0.0,1.0,0.0,2.0,2.0,562.0
17.0,0.0,204.0,1.0,0.0,1.0,0.0,4.0,1.0,487.0
18.0,2.0,343.0,1.0,0.0,1.0,0.0,5.0,1.0,282.0
19.0,1.0,289.0,1.0,0.0,1.0,0.0,3.0,1.0,283.0
20.0,1.0,286.0,1.0,0.0,1.0,0.0,5.0,0.0,241.0
21.0,0.0,279.0,1.0,0.0,1.0,0.0,4.0,2.0,208.0
22.0,1.0,284.0,1.0,0.0,1.0,0.0,6.0,2.0,184.0
23.0,0.0,269.0,1.0,0.0,1.0,0.0,4.0,4.0,174.0
24.0,0.0,291.0,1.0,0.0,1.0,0.0,5.0,5.0,144.0
25.0,419.0,466.0,0.0,1.0,0.0,1.0,48.0,20.0,0.0
26.0,766.0,690.0,0.0,1.0,0.0,1.0,37.0,58.0,1.0
27.0,420.0,1054.0,0.0,1.0,0.0,1.0,38.0,76.0,3.0
28.0,167.0,1455.0,0.0,1.0,1.0,0.0,49.0,80.0,4.0
29.0,1.0,1347.0,1.0,0.0,1.0,0.0,6.0,53.0,461.0
30.0,0.0,643.0,1.0,0.0,1.0,0.0,4.0,34.0,1197.0
31.0,0.0,436.0,1.0,0.0,1.0,0.0,15.0,19.0,1266.0
32.0,0.0,302.0,1.0,0.0,1.0,0.0,5.0,8.0,1225.0
33.0,0.0,278.0,1.0,0.0,1.0,0.0,5.0,4.0,1020.0
34.0,0.0,243.0,1.0,0.0,1.0,0.0,2.0,2.0,874.0
35.0,2.0,220.0,1.0,0.0,1.0,0.0,6.0,0.0,743.0
36.0,0.0,264.0,1.0,0.0,1.0,0.0,8.0,0.0,562.0
37.0,0.0,211.0,1.0,0.0,1.0,0.0,4.0,0.0,531.0
38.0,0.0,250.0,1.0,0.0,1.0,0.0,6.0,0.0,400.0
39.0,0.0,227.0,1.0,0.0,1.0,0.0,2.0,0.0,355.0
40.0,0.0,251.0,1.0,0.0,1.0,0.0,1.0,0.0,279.0
41.0,0.0,236.0,1.0,0.0,0.0,1.0,6.0,0.0,240.0
42.0,0.0,232.0,1.0,0.0,1.0,0.0,3.0,0.0,199.0
43.0,0.0,280.0,1.0,0.0,1.0,0.0,7.0,0.0,128.0
44.0,1.0,305.0,1.0,0.0,1.0,0.0,5.0,1.0,84.0
45.0,0.0,228.0,1.0,0.0,1.0,0.0,4.0,1.0,144.0
46.0,1.0,325.0,1.0,0.0,1.0,0.0,6.0,0.0,36.0
47.0,4.0,301.0,1.0,0.0,1.0,0.0,8.0,6.0,60.0
48.0,0.0,271.0,1.0,0.0,1.0,0.0,2.0,4.0,103.0
49.0,3.0,349.0,1.0,0.0,1.0,0.0,6.0,4.0,27.0
50.0,15.0,342.0,0.0,1.0,1.0,0.0,22.0,2.0,36.0
51.0,702.0,472.0,0.0,1.0,0.0,1.0,47.0,31.0,0.0
52.0,884.0,654.0,0.0,1.0,0.0,1.0,48.0,58.0,1.0
53.0,651.0,975.0,0.0,1.0,0.0,1.0,56.0,67.0,0.0
54.0,437.0,1334.0,0.0,1.0,0.0,1.0,58.0,69.0,1.0
55.0,329.0,1675.0,1.0,0.0,1.0,0.0,48.0,66.0,5.0
56.0,1.0,1503.0,1.0,0.0,1.0,0.0,5.0,47.0,462.0
57.0,0.0,749.0,1.0,0.0,1.0,0.0,6.0,30.0,1216.0
58.0,0.0,443.0,1.0,0.0,1.0,0.0,6.0,20.0,1357.0
59.0,0.0,345.0,1.0,0.0,1.0,0.0,3.0,10.0,1262.0
60.0,0.0,282.0,1.0,0.0,1.0,0.0,4.0,3.0,1133.0
61.0,0.0,234.0,1.0,0.0,1.0,0.0,6.0,2.0,961.0
62.0,0.0,290.0,1.0,0.0,1.0,0.0,9.0,1.0,742.0
63.0,0.0,215.0,1.0,0.0,1.0,0.0,5.0,1.0,689.0
64.0,1.0,251.0,1.0,0.0,1.0,0.0,9.0,1.0,524.0
65.0,1.0,267.0,1.0,0.0,1.0,0.0,9.0,1.0,417.0
66.0,0.0,234.0,1.0,0.0,1.0,0.0,1.0,1.0,377.0
67.0,0.0,339.0,1.0,0.0,1.0,0.0,9.0,1.0,220.0
68.0,0.0,361.0,1.0,0.0,1.0,0.0,6.0,2.0,166.0
69.0,1.0,362.0,1.0,0.0,1.0,0.0,8.0,1.0,145.0
70.0,1.0,326.0,1.0,0.0,1.0,0.0,8.0,1.0,150.0
71.0,0.0,243.0,1.0,0.0,1.0,0.0,5.0,1.0,202.0
72.0,1.0,281.0,1.0,0.0,1.0,0.0,5.0,3.0,151.0
73.0,2.0,326.0,1.0,0.0,1.0,0.0,11.0,2.0,99.0
74.0,1.0,273.0,1.0,0.0,1.0,0.0,4.0,2.0,138.0
75.0,2.0,231.0,1.0,0.0,0.0,1.0,8.0,1.0,156.0
76.0,3.0,259.0,1.0,0.0,1.0,0.0,7.0,1.0,106.0
77.0,0.0,274.0,1.0,0.0,1.0,0.0,6.0,1.0,82.0
78.0,26.0,337.0,1.0,0.0,1.0,0.0,21.0,3.0,8.0
79.0,543.0,412.0,0.0,1.0,1.0,0.0,50.0,21.0,0.0
80.0,674.0,615.0,0.0,1.0,0.0,1.0,46.0,56.0,0.0
81.0,586.0,925.0,0.0,1.0,0.0,1.0,51.0,70.0,1.0
82.0,339.0,1290.0,0.0,1.0,0.0,1.0,49.0,74.0,1.0
83.0,192.0,1722.0,0.0,1.0,0.0,1.0,35.0,78.0,3.0
84.0,0.0,1313.0,1.0,0.0,1.0,0.0,6.0,60.0,709.0
85.0,0.0,636.0,1.0,0.0,1.0,0.0,1.0,35.0,1349.0
86.0,0.0,352.0,1.0,0.0,1.0,0.0,7.0,24.0,1480.0
87.0,0.0,268.0,1.0,0.0,1.0,0.0,5.0,15.0,1406.0
88.0,0.0,251.0,1.0,0.0,1.0,0.0,2.0,12.0,1234.0
89.0,0.0,315.0,1.0,0.0,1.0,0.0,10.0,8.0,963.0
90.0,0.0,334.0,1.0,0.0,1.0,0.0,5.0,6.0,792.0
91.0,0.0,270.0,1.0,0.0,1.0,0.0,5.0,6.0,727.0
92.0,0.0,272.0,1.0,0.0,1.0,0.0,7.0,3.0,613.0
93.0,0.0,252.0,1.0,0.0,1.0,0.0,8.0,2.0,526.0
94.0,0.0,299.0,1.0,0.0,1.0,0.0,2.0,2.0,393.0
95.0,0.0,247.0,1.0,0.0,1.0,0.0,0.0,1.0,391.0
96.0,1.0,237.0,1.0,0.0,1.0,0.0,2.0,0.0,330.0
97.0,2.0,292.0,1.0,0.0,1.0,0.0,4.0,0.0,220.0
98.0,1.0,249.0,1.0,0.0,1.0,0.0,13.0,0.0,219.0
99.0,6.0,373.0,0.0,1.0,1.0,0.0,33.0,3.0,66.0
100.0,649.0,499.0,0.0,1.0,0.0,1.0,48.0,27.0,2.0
101.0,604.0,709.0,0.0,1.0,0.0,1.0,45.0,53.0,0.0
102.0,587.0,1019.0,0.0,1.0,0.0,1.0,51.0,65.0,1.0
103.0,513.0,1316.0,0.0,1.0,0.0,1.0,50.0,60.0,1.0
104.0,266.0,1637.0,1.0,0.0,0.0,1.0,45.0,67.0,3.0
105.0,0.0,1541.0,1.0,0.0,1.0,0.0,4.0,81.0,475.0
106.0,0.0,730.0,1.0,0.0,1.0,0.0,6.0,42.0,1431.0
107.0,0.0,436.0,1.0,0.0,1.0,0.0,8.0,24.0,1590.0
108.0,0.0,286.0,1.0,0.0,1.0,0.0,3.0,15.0,1547.0
109.0,0.0,376.0,1.0,0.0,1.0,0.0,12.0,9.0,1256.0
110.0,0.0,322.0,1.0,0.0,1.0,0.0,5.0,7.0,1085.0
111.0,0.0,239.0,1.0,0.0,1.0,0.0,4.0,3.0,976.0
112.0,0.0,213.0,1.0,0.0,1.0,0.0,3.0,3.0,844.0
113.0,0.0,237.0,1.0,0.0,1.0,0.0,4.0,2.0,693.0
114.0,0.0,195.0,1.0,0.0,1.0,0.0,2.0,1.0,606.0
115.0,0.0,246.0,1.0,0.0,1.0,0.0,7.0,4.0,463.0
116.0,2.0,271.0,1.0,0.0,1.0,0.0,7.0,3.0,392.0
117.0,0.0,338.0,1.0,0.0,1.0,0.0,5.0,2.0,259.0
118.0,1.0,321.0,1.0,0.0,1.0,0.0,3.0,2.0,245.0
119.0,0.0,301.0,1.0,0.0,1.0,0.0,3.0,0.0,229.0
120.0,0.0,255.0,1.0,0.0,1.0,0.0,5.0,0.0,230.0
121.0,0.0,208.0,1.0,0.0,1.0,0.0,5.0,0.0,236.0
122.0,1.0,191.0,1.0,0.0,1.0,0.0,7.0,0.0,206.0
123.0,0.0,239.0,1.0,0.0,1.0,0.0,2.0,0.0,137.0
124.0,3.0,267.0,1.0,0.0,1.0,0.0,8.0,0.0,93.0
125.0,630.0,391.0,0.0,1.0,0.0,1.0,50.0,23.0,0.0
126.0,635.0,565.0,0.0,1.0,0.0,1.0,37.0,46.0,1.0
127.0,873.0,813.0,0.0,1.0,0.0,1.0,44.0,54.0,0.0
128.0,527.0,1120.0,0.0,1.0,0.0,1.0,44.0,58.0,0.0
129.0,305.0,1408.0,0.0,1.0,0.0,1.0,44.0,71.0,6.0
130.0,86.0,1761.0,1.0,0.0,0.0,1.0,35.0,75.0,8.0
131.0,0.0,881.0,1.0,0.0,1.0,0.0,5.0,42.0,1048.0
132.0,0.0,451.0,1.0,0.0,1.0,0.0,6.0,21.0,1387.0
133.0,0.0,315.0,1.0,0.0,1.0,0.0,5.0,13.0,1303.0
134.0,0.0,258.0,1.0,0.0,1.0,0.0,4.0,9.0,1163.0
135.0,0.0,234.0,1.0,0.0,1.0,0.0,2.0,4.0,1040.0
136.0,0.0,180.0,1.0,0.0,1.0,0.0,4.0,3.0,893.0
137.0,0.0,224.0,1.0,0.0,1.0,0.0,4.0,3.0,703.0
138.0,0.0,211.0,1.0,0.0,1.0,0.0,2.0,0.0,588.0
139.0,2.0,285.0,1.0,0.0,1.0,0.0,4.0,0.0,413.0
140.0,0.0,218.0,1.0,0.0,1.0,0.0,0.0,0.0,397.0
141.0,1.0,275.0,1.0,0.0,1.0,0.0,5.0,0.0,265.0
142.0,0.0,247.0,1.0,0.0,1.0,0.0,6.0,0.0,233.0
143.0,0.0,250.0,1.0,0.0,1.0,0.0,10.0,0.0,197.0
144.0,1.0,290.0,1.0,0.0,1.0,0.0,7.0,1.0,130.0
145.0,0.0,261.0,1.0,0.0,1.0,0.0,2.0,1.0,141.0
146.0,0.0,226.0,1.0,0.0,1.0,0.0,5.0,1.0,155.0
147.0,2.0,260.0,1.0,0.0,1.0,0.0,6.0,0.0,105.0
148.0,2.0,295.0,1.0,0.0,1.0,0.0,5.0,0.0,63.0
149.0,5.0,275.0,1.0,0.0,1.0,0.0,3.0,0.0,68.0
150.0,0.0,243.0,1.0,0.0,1.0,0.0,2.0,2.0,85.0
151.0,1.0,259.0,1.0,0.0,1.0,0.0,4.0,2.0,62.0
152.0,1.0,268.0,1.0,0.0,1.0,0.0,8.0,1.0,34.0
153.0,577.0,335.0,0.0,1.0,0.0,1.0,48.0,20.0,1.0
154.0,770.0,518.0,0.0,1.0,1.0,0.0,45.0,51.0,0.0
155.0,742.0,825.0,0.0,1.0,0.0,1.0,41.0,78.0,2.0
156.0,300.0,1259.0,1.0,0.0,0.0,1.0,38.0,94.0,1.0
157.0,47.0,1708.0,0.0,1.0,1.0,0.0,45.0,87.0,22.0
158.0,0.0,1277.0,1.0,0.0,1.0,0.0,5.0,51.0,741.0
159.0,0.0,582.0,1.0,0.0,1.0,0.0,5.0,33.0,1430.0
160.0,0.0,368.0,1.0,0.0,1.0,0.0,3.0,21.0,1497.0
161.0,0.0,283.0,1.0,0.0,1.0,0.0,2.0,14.0,1367.0
162.0,0.0,236.0,1.0,0.0,1.0,0.0,4.0,9.0,1225.0
163.0,0.0,213.0,1.0,0.0,1.0,0.0,2.0,7.0,1079.0
164.0,0.0,275.0,1.0,0.0,1.0,0.0,4.0,4.0,832.0
165.0,0.0,295.0,1.0,0.0,1.0,0.0,3.0,4.0,662.0
166.0,1.0,283.0,1.0,0.0,1.0,0.0,4.0,3.0,587.0
167.0,0.0,221.0,1.0,0.0,1.0,0.0,2.0,2.0,566.0
168.0,0.0,266.0,1.0,0.0,1.0,0.0,4.0,1.0,439.0
169.0,0.0,249.0,1.0,0.0,1.0,0.0,3.0,1.0,394.0
170.0,0.0,235.0,1.0,0.0,1.0,0.0,4.0,2.0,353.0
171.0,1.0,282.0,1.0,0.0,1.0,0.0,4.0,1.0,249.0
172.0,1.0,336.0,1.0,0.0,1.0,0.0,7.0,0.0,156.0
173.0,0.0,230.0,1.0,0.0,1.0,0.0,5.0,0.0,215.0
174.0,2.0,229.0,1.0,0.0,1.0,0.0,3.0,0.0,184.0
175.0,0.0,195.0,1.0,0.0,1.0,0.0,3.0,0.0,173.0
176.0,1.0,225.0,1.0,0.0,1.0,0.0,6.0,0.0,121.0
177.0,1.0,196.0,1.0,0.0,1.0,0.0,4.0,0.0,124.0
178.0,1.0,194.0,1.0,0.0,1.0,0.0,5.0,0.0,103.0
179.0,3.0,206.0,1.0,0.0,1.0,0.0,12.0,0.0,78.0
180.0,529.0,319.0,0.0,1.0,0.0,1.0,30.0,24.0,0.0
181.0,843.0,498.0,0.0,1.0,0.0,1.0,55.0,46.0,1.0
182.0,738.0,778.0,0.0,1.0,0.0,1.0,39.0,65.0,0.0
183.0,431.0,1157.0,0.0,1.0,0.0,1.0,44.0,78.0,1.0
184.0,126.0,1527.0,1.0,0.0,1.0,0.0,28.0,63.0,9.0
185.0,0.0,1047.0,1.0,0.0,1.0,0.0,10.0,42.0,727.0
186.0,0.0,589.0,1.0,0.0,1.0,0.0,8.0,25.0,1163.0
187.0,0.0,397.0,1.0,0.0,1.0,0.0,6.0,18.0,1230.0
188.0,0.0,346.0,1.0,0.0,1.0,0.0,7.0,9.0,1107.0
189.0,0.0,330.0,1.0,0.0,1.0,0.0,12.0,6.0,989.0
190.0,0.0,264.0,1.0,0.0,1.0,0.0,2.0,5.0,900.0
191.0,0.0,221.0,1.0,0.0,1.0,0.0,4.0,3.0,789.0
192.0,2.0,189.0,1.0,0.0,1.0,0.0,5.0,0.0,662.0
