time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,763.0,78.0,0.0,1.0,1.0,0.0,51.0,29.0,1.0
2.0,957.0,295.0,0.0,1.0,0.0,1.0,42.0,49.0,0.0
3.0,758.0,610.0,0.0,1.0,1.0,0.0,44.0,60.0,2.0
4.0,470.0,926.0,1.0,0.0,0.0,1.0,46.0,70.0,1.0
5.0,438.0,1229.0,0.0,1.0,0.0,1.0,30.0,78.0,4.0
6.0,195.0,1636.0,1.0,0.0,1.0,0.0,37.0,79.0,3.0
7.0,0.0,1232.0,1.0,0.0,1.0,0.0,3.0,65.0,704.0
8.0,1.0,700.0,1.0,0.0,1.0,0.0,8.0,40.0,1240.0
9.0,0.0,333.0,1.0,0.0,1.0,0.0,6.0,24.0,1487.0
10.0,0.0,272.0,1.0,0.0,1.0,0.0,2.0,19.0,1367.0
11.0,0.0,286.0,1.0,0.0,1.0,0.0,6.0,8.0,1153.0
12.0,0.0,285.0,1.0,0.0,1.0,0.0,5.0,5.0,958.0
13.0,0.0,283.0,1.0,0.0,1.0,0.0,3.0,5.0,813.0
14.0,0.0,254.0,1.0,0.0,1.0,0.0,7.0,3.0,716.0
15.0,0.0,268.0,1.0,0.0,1.0,0.0,6.0,2.0,580.0
16.0,2.0,260.0,1.0,0.0,1.0,0.0,7.0,1.0,493.0
17.0,0.0,295.0,1.0,0.0,1.0,0.0,6.0,1.0,376.0
18.0,0.0,261.0,1.0,0.0,1.0,0.0,2.0,1.0,346.0
19.0,2.0,243.0,1.0,0.0,1.0,0.0,8.0,0.0,289.0
20.0,0.0,260.0,1.0,0.0,1.0,0.0,4.0,0.0,220.0
21.0,1.0,280.0,1.0,0.0,1.0,0.0,4.0,0.0,169.0
22.0,1.0,251.0,1.0,0.0,1.0,0.0,12.0,0.0,160.0
23.0,450.0,422.0,0.0,1.0,0.0,1.0,38.0,18.0,1.0
24.0,803.0,587.0,0.0,1.0,0.0,1.0,46.0,41.0,0.0
25.0,826.0,839.0,0.0,1.0,0.0,1.0,60.0,57.0,2.0
26.0,578.0,1183.0,0.0,1.0,0.0,1.0,49.0,70.0,2.0
27.0,398.0,1520.0,0.0,1.0,0.0,1.0,50.0,71.0,2.0
28.0,37.0,1833.0,0.0,1.0,1.0,0.0,40.0,67.0,34.0
29.0,0.0,1021.0,1.0,0.0,1.0,0.0,4.0,37.0,1008.0
30.0,0.0,575.0,1.0,0.0,1.0,0.0,8.0,22.0,1356.0
31.0,1.0,377.0,1.0,0.0,1.0,0.0,4.0,11.0,1379.0
32.0,0.0,281.0,1.0,0.0,1.0,0.0,6.0,7.0,1274.0
33.0,0.0,269.0,1.0,0.0,1.0,0.0,6.0,3.0,1069.0
34.0,0.0,274.0,1.0,0.0,1.0,0.0,5.0,1.0,894.0
35.0,2.0,285.0,1.0,0.0,1.0,0.0,4.0,1.0,737.0
36.0,0.0,242.0,1.0,0.0,1.0,0.0,3.0,0.0,629.0
37.0,0.0,218.0,1.0,0.0,1.0,0.0,3.0,0.0,534.0
38.0,1.0,255.0,1.0,0.0,1.0,0.0,7.0,0.0,410.0
39.0,2.0,248.0,1.0,0.0,1.0,0.0,4.0,0.0,352.0
40.0,2.0,278.0,1.0,0.0,1.0,0.0,7.0,0.0,264.0
41.0,2.0,285.0,1.0,0.0,1.0,0.0,5.0,0.0,211.0
42.0,0.0,219.0,1.0,0.0,1.0,0.0,1.0,0.0,234.0
43.0,1.0,319.0,1.0,0.0,1.0,0.0,6.0,0.0,88.0
44.0,0.0,300.0,1.0,0.0,1.0,0.0,2.0,0.0,90.0
45.0,0.0,258.0,1.0,0.0,1.0,0.0,3.0,0.0,119.0
46.0,1.0,268.0,1.0,0.0,1.0,0.0,6.0,1.0,85.0
47.0,10.0,300.0,1.0,0.0,1.0,0.0,11.0,2.0,53.0
48.0,1.0,303.0,1.0,0.0,1.0,0.0,6.0,0.0,46.0
49.0,2.0,268.0,1.0,0.0,1.0,0.0,3.0,0.0,60.0
50.0,4.0,261.0,1.0,0.0,1.0,0.0,4.0,1.0,53.0
51.0,68.0,304.0,1.0,0.0,0.0,1.0,19.0,2.0,3.0
52.0,797.0,401.0,0.0,1.0,0.0,1.0,49.0,34.0,1.0
53.0,762.0,661.0,0.0,1.0,1.0,0.0,49.0,60.0,1.0
54.0,581.0,965.0,0.0,1.0,0.0,1.0,49.0,59.0,1.0
55.0,437.0,1289.0,0.0,1.0,0.0,1.0,47.0,75.0,2.0
56.0,185.0,1643.0,0.0,1.0,1.0,0.0,44.0,63.0,8.0
57.0,5.0,1779.0,1.0,0.0,1.0,0.0,21.0,55.0,168.0
58.0,0.0,844.0,1.0,0.0,1.0,0.0,4.0,35.0,1167.0
59.0,0.0,430.0,1.0,0.0,1.0,0.0,3.0,23.0,1457.0
60.0,0.0,288.0,1.0,0.0,1.0,0.0,4.0,14.0,1372.0
61.0,0.0,226.0,1.0,0.0,1.0,0.0,1.0,8.0,1236.0
62.0,1.0,266.0,1.0,0.0,1.0,0.0,7.0,5.0,1028.0
63.0,0.0,185.0,1.0,0.0,1.0,0.0,5.0,3.0,902.0
64.0,0.0,207.0,1.0,0.0,1.0,0.0,4.0,3.0,716.0
65.0,0.0,227.0,1.0,0.0,1.0,0.0,3.0,1.0,587.0
66.0,0.0,231.0,1.0,0.0,1.0,0.0,2.0,1.0,469.0
67.0,0.0,299.0,1.0,0.0,1.0,0.0,4.0,0.0,317.0
68.0,0.0,306.0,1.0,0.0,1.0,0.0,4.0,0.0,257.0
69.0,0.0,282.0,1.0,0.0,1.0,0.0,2.0,0.0,231.0
70.0,0.0,345.0,1.0,0.0,1.0,0.0,8.0,0.0,122.0
71.0,1.0,304.0,1.0,0.0,1.0,0.0,6.0,0.0,129.0
72.0,2.0,291.0,1.0,0.0,1.0,0.0,5.0,2.0,122.0
73.0,0.0,199.0,1.0,0.0,1.0,0.0,2.0,2.0,203.0
74.0,1.0,225.0,1.0,0.0,1.0,0.0,5.0,0.0,144.0
75.0,1.0,253.0,1.0,0.0,1.0,0.0,4.0,1.0,91.0
76.0,0.0,213.0,1.0,0.0,1.0,0.0,2.0,0.0,109.0
77.0,641.0,327.0,0.0,1.0,1.0,0.0,46.0,12.0,0.0
78.0,907.0,454.0,0.0,1.0,0.0,1.0,50.0,40.0,0.0
79.0,867.0,662.0,0.0,1.0,0.0,1.0,50.0,45.0,1.0
80.0,620.0,971.0,0.0,1.0,1.0,0.0,36.0,70.0,2.0
81.0,480.0,1340.0,0.0,1.0,0.0,1.0,40.0,73.0,1.0
82.0,304.0,1691.0,1.0,0.0,0.0,1.0,36.0,80.0,7.0
83.0,0.0,1415.0,1.0,0.0,1.0,0.0,7.0,64.0,590.0
84.0,0.0,635.0,1.0,0.0,1.0,0.0,2.0,40.0,1414.0
85.0,0.0,420.0,1.0,0.0,1.0,0.0,6.0,27.0,1494.0
86.0,0.0,368.0,1.0,0.0,1.0,0.0,9.0,16.0,1344.0
87.0,0.0,316.0,1.0,0.0,1.0,0.0,3.0,12.0,1198.0
88.0,0.0,291.0,1.0,0.0,1.0,0.0,6.0,7.0,1029.0
89.0,1.0,227.0,1.0,0.0,1.0,0.0,5.0,3.0,930.0
90.0,0.0,232.0,1.0,0.0,1.0,0.0,5.0,2.0,777.0
91.0,0.0,278.0,1.0,0.0,1.0,0.0,5.0,1.0,616.0
92.0,1.0,302.0,1.0,0.0,1.0,0.0,7.0,1.0,490.0
93.0,0.0,221.0,1.0,0.0,1.0,0.0,6.0,1.0,472.0
94.0,1.0,234.0,1.0,0.0,1.0,0.0,4.0,1.0,378.0
95.0,0.0,189.0,1.0,0.0,1.0,0.0,7.0,1.0,348.0
96.0,0.0,374.0,1.0,0.0,1.0,0.0,6.0,1.0,120.0
97.0,1.0,237.0,1.0,0.0,1.0,0.0,5.0,0.0,225.0
98.0,0.0,214.0,1.0,0.0,1.0,0.0,0.0,0.0,210.0
99.0,5.0,306.0,1.0,0.0,1.0,0.0,8.0,0.0,90.0
100.0,559.0,447.0,0.0,1.0,1.0,0.0,34.0,28.0,0.0
101.0,717.0,670.0,0.0,1.0,1.0,0.0,46.0,45.0,0.0
102.0,598.0,905.0,0.0,1.0,0.0,1.0,46.0,67.0,3.0
103.0,350.0,1237.0,0.0,1.0,0.0,1.0,37.0,70.0,4.0
104.0,261.0,1545.0,0.0,1.0,1.0,0.0,39.0,68.0,4.0
105.0,1.0,1766.0,1.0,0.0,1.0,0.0,11.0,68.0,152.0
106.0,0.0,824.0,1.0,0.0,1.0,0.0,4.0,40.0,1191.0
107.0,0.0,527.0,1.0,0.0,1.0,0.0,8.0,23.0,1355.0
108.0,0.0,314.0,1.0,0.0,1.0,0.0,2.0,13.0,1360.0
109.0,0.0,287.0,1.0,0.0,1.0,0.0,9.0,4.0,1171.0
110.0,0.0,265.0,1.0,0.0,1.0,0.0,7.0,2.0,986.0
111.0,0.0,247.0,1.0,0.0,1.0,0.0,4.0,3.0,820.0
112.0,0.0,212.0,1.0,0.0,1.0,0.0,7.0,2.0,725.0
113.0,0.0,232.0,1.0,0.0,1.0,0.0,5.0,4.0,585.0
114.0,1.0,230.0,1.0,0.0,1.0,0.0,7.0,3.0,498.0
115.0,0.0,277.0,1.0,0.0,1.0,0.0,5.0,3.0,378.0
116.0,0.0,292.0,1.0,0.0,1.0,0.0,2.0,2.0,304.0
117.0,0.0,282.0,1.0,0.0,1.0,0.0,4.0,1.0,258.0
118.0,1.0,276.0,1.0,0.0,1.0,0.0,3.0,0.0,215.0
119.0,0.0,237.0,1.0,0.0,1.0,0.0,4.0,0.0,220.0
120.0,366.0,458.0,0.0,1.0,0.0,1.0,43.0,14.0,1.0
121.0,741.0,600.0,0.0,1.0,1.0,0.0,51.0,38.0,1.0
122.0,772.0,859.0,0.0,1.0,0.0,1.0,56.0,57.0,1.0
123.0,614.0,1166.0,0.0,1.0,0.0,1.0,45.0,69.0,1.0
124.0,373.0,1548.0,0.0,1.0,1.0,0.0,48.0,77.0,2.0
125.0,4.0,1822.0,1.0,0.0,1.0,0.0,19.0,58.0,89.0
126.0,0.0,860.0,1.0,0.0,1.0,0.0,3.0,42.0,1175.0
127.0,0.0,483.0,1.0,0.0,1.0,0.0,7.0,27.0,1481.0
128.0,0.0,285.0,1.0,0.0,1.0,0.0,5.0,14.0,1493.0
129.0,0.0,280.0,1.0,0.0,1.0,0.0,4.0,10.0,1284.0
130.0,0.0,290.0,1.0,0.0,1.0,0.0,4.0,7.0,1073.0
131.0,0.0,323.0,1.0,0.0,1.0,0.0,7.0,6.0,879.0
132.0,1.0,256.0,1.0,0.0,1.0,0.0,5.0,2.0,802.0
