time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,821.0,64.0,0.0,1.0,0.0,1.0,49.0,23.0,1.0
2.0,921.0,217.0,0.0,1.0,1.0,0.0,47.0,36.0,0.0
3.0,727.0,495.0,0.0,1.0,0.0,1.0,42.0,71.0,0.0
4.0,628.0,877.0,1.0,0.0,0.0,1.0,40.0,77.0,1.0
5.0,530.0,1257.0,0.0,1.0,0.0,1.0,42.0,83.0,4.0
6.0,192.0,1691.0,0.0,1.0,0.0,1.0,53.0,78.0,5.0
7.0,0.0,1289.0,1.0,0.0,1.0,0.0,4.0,49.0,705.0
8.0,0.0,632.0,1.0,0.0,1.0,0.0,4.0,30.0,1318.0
9.0,0.0,434.0,1.0,0.0,1.0,0.0,6.0,11.0,1278.0
10.0,0.0,286.0,1.0,0.0,1.0,0.0,1.0,7.0,1227.0
11.0,0.0,215.0,1.0,0.0,1.0,0.0,5.0,5.0,1099.0
12.0,0.0,332.0,1.0,0.0,1.0,0.0,5.0,3.0,812.0
13.0,0.0,259.0,1.0,0.0,1.0,0.0,2.0,3.0,742.0
14.0,0.0,211.0,1.0,0.0,1.0,0.0,4.0,0.0,665.0
15.0,0.0,186.0,1.0,0.0,1.0,0.0,4.0,0.0,572.0
16.0,0.0,189.0,1.0,0.0,1.0,0.0,3.0,0.0,465.0
17.0,0.0,331.0,1.0,0.0,1.0,0.0,11.0,0.0,241.0
18.0,0.0,349.0,1.0,0.0,1.0,0.0,7.0,0.0,188.0
19.0,0.0,279.0,1.0,0.0,1.0,0.0,4.0,0.0,223.0
20.0,0.0,330.0,1.0,0.0,1.0,0.0,6.0,0.0,133.0
21.0,1.0,283.0,1.0,0.0,1.0,0.0,2.0,0.0,161.0
22.0,1.0,291.0,1.0,0.0,1.0,0.0,7.0,1.0,126.0
23.0,0.0,187.0,1.0,0.0,1.0,0.0,3.0,0.0,204.0
24.0,2.0,309.0,1.0,0.0,1.0,0.0,7.0,0.0,51.0
25.0,182.0,357.0,1.0,0.0,0.0,1.0,38.0,3.0,1.0
26.0,928.0,427.0,0.0,1.0,0.0,1.0,52.0,31.0,0.0
27.0,929.0,670.0,0.0,1.0,0.0,1.0,55.0,51.0,0.0
28.0,738.0,914.0,0.0,1.0,0.0,1.0,49.0,45.0,1.0
29.0,602.0,1157.0,0.0,1.0,0.0,1.0,43.0,60.0,1.0
30.0,473.0,1476.0,0.0,1.0,0.0,1.0,61.0,73.0,1.0
31.0,188.0,1874.0,0.0,1.0,0.0,1.0,46.0,76.0,4.0
32.0,0.0,1130.0,1.0,0.0,1.0,0.0,8.0,52.0,1006.0
33.0,0.0,550.0,1.0,0.0,1.0,0.0,5.0,31.0,1498.0
34.0,0.0,360.0,1.0,0.0,1.0,0.0,6.0,16.0,1494.0
35.0,0.0,338.0,1.0,0.0,1.0,0.0,5.0,11.0,1319.0
36.0,0.0,341.0,1.0,0.0,1.0,0.0,15.0,9.0,1128.0
37.0,0.0,280.0,1.0,0.0,1.0,0.0,2.0,6.0,1013.0
38.0,0.0,214.0,1.0,0.0,1.0,0.0,7.0,4.0,896.0
39.0,0.0,427.0,1.0,0.0,1.0,0.0,8.0,5.0,564.0
40.0,1.0,334.0,1.0,0.0,1.0,0.0,4.0,3.0,571.0
41.0,0.0,276.0,1.0,0.0,1.0,0.0,1.0,2.0,539.0
42.0,0.0,255.0,1.0,0.0,1.0,0.0,4.0,1.0,476.0
43.0,0.0,243.0,1.0,0.0,1.0,0.0,5.0,1.0,410.0
44.0,0.0,330.0,1.0,0.0,1.0,0.0,10.0,0.0,260.0
45.0,0.0,252.0,1.0,0.0,1.0,0.0,5.0,0.0,282.0
