time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,737.0,58.0,0.0,1.0,0.0,1.0,46.0,20.0,0.0
2.0,894.0,253.0,0.0,1.0,0.0,1.0,34.0,49.0,0.0
3.0,643.0,518.0,0.0,1.0,0.0,1.0,48.0,67.0,1.0
4.0,624.0,893.0,1.0,0.0,0.0,1.0,49.0,70.0,0.0
5.0,478.0,1245.0,0.0,1.0,1.0,0.0,54.0,69.0,0.0
6.0,319.0,1579.0,0.0,1.0,0.0,1.0,51.0,73.0,3.0
7.0,0.0,1524.0,1.0,0.0,1.0,0.0,7.0,67.0,414.0
8.0,0.0,760.0,1.0,0.0,1.0,0.0,4.0,45.0,1270.0
9.0,0.0,433.0,1.0,0.0,1.0,0.0,2.0,24.0,1489.0
10.0,0.0,375.0,1.0,0.0,1.0,0.0,3.0,23.0,1338.0
11.0,0.0,283.0,1.0,0.0,1.0,0.0,4.0,13.0,1257.0
12.0,0.0,223.0,1.0,0.0,1.0,0.0,2.0,8.0,1113.0
13.0,0.0,237.0,1.0,0.0,1.0,0.0,4.0,7.0,952.0
14.0,0.0,284.0,1.0,0.0,1.0,0.0,1.0,6.0,775.0
15.0,0.0,239.0,1.0,0.0,1.0,0.0,6.0,3.0,696.0
16.0,0.0,285.0,1.0,0.0,1.0,0.0,5.0,2.0,536.0
17.0,0.0,254.0,1.0,0.0,1.0,0.0,4.0,1.0,480.0
18.0,2.0,237.0,1.0,0.0,1.0,0.0,7.0,1.0,415.0
19.0,0.0,345.0,1.0,0.0,1.0,0.0,13.0,1.0,254.0
20.0,1.0,245.0,1.0,0.0,1.0,0.0,3.0,1.0,292.0
21.0,0.0,218.0,1.0,0.0,1.0,0.0,5.0,1.0,264.0
22.0,0.0,235.0,1.0,0.0,1.0,0.0,2.0,1.0,218.0
23.0,0.0,247.0,1.0,0.0,1.0,0.0,4.0,5.0,177.0
24.0,0.0,211.0,1.0,0.0,1.0,0.0,4.0,2.0,196.0
25.0,1.0,229.0,1.0,0.0,1.0,0.0,5.0,2.0,161.0
26.0,1.0,262.0,1.0,0.0,1.0,0.0,4.0,3.0,99.0
27.0,0.0,230.0,1.0,0.0,1.0,0.0,7.0,1.0,108.0
28.0,8.0,286.0,0.0,1.0,1.0,0.0,31.0,1.0,37.0
29.0,677.0,362.0,0.0,1.0,1.0,0.0,54.0,22.0,1.0
30.0,785.0,568.0,0.0,1.0,0.0,1.0,46.0,54.0,1.0
31.0,651.0,868.0,0.0,1.0,0.0,1.0,52.0,69.0,0.0
32.0,439.0,1265.0,0.0,1.0,1.0,0.0,49.0,74.0,3.0
33.0,199.0,1658.0,0.0,1.0,0.0,1.0,36.0,82.0,2.0
34.0,0.0,1042.0,1.0,0.0,1.0,0.0,5.0,56.0,883.0
35.0,1.0,559.0,1.0,0.0,1.0,0.0,6.0,35.0,1338.0
36.0,0.0,338.0,1.0,0.0,1.0,0.0,5.0,20.0,1415.0
37.0,0.0,327.0,1.0,0.0,1.0,0.0,6.0,16.0,1208.0
