time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,869.0,56.0,0.0,1.0,0.0,1.0,45.0,29.0,0.0
2.0,972.0,265.0,0.0,1.0,0.0,1.0,47.0,56.0,0.0
3.0,716.0,547.0,0.0,1.0,1.0,0.0,48.0,72.0,0.0
4.0,568.0,861.0,0.0,1.0,0.0,1.0,40.0,70.0,2.0
5.0,550.0,1239.0,0.0,1.0,0.0,1.0,56.0,82.0,2.0
6.0,200.0,1630.0,0.0,1.0,0.0,1.0,34.0,77.0,9.0
7.0,0.0,1139.0,1.0,0.0,1.0,0.0,4.0,57.0,800.0
8.0,0.0,571.0,1.0,0.0,1.0,0.0,8.0,29.0,1363.0
9.0,0.0,348.0,1.0,0.0,1.0,0.0,1.0,21.0,1443.0
10.0,1.0,310.0,1.0,0.0,1.0,0.0,8.0,16.0,1313.0
11.0,0.0,257.0,1.0,0.0,1.0,0.0,5.0,11.0,1178.0
12.0,0.0,289.0,1.0,0.0,1.0,0.0,6.0,8.0,985.0
13.0,0.0,243.0,1.0,0.0,1.0,0.0,8.0,5.0,876.0
14.0,0.0,258.0,1.0,0.0,1.0,0.0,4.0,5.0,725.0
15.0,1.0,203.0,1.0,0.0,1.0,0.0,6.0,3.0,663.0
16.0,0.0,234.0,1.0,0.0,1.0,0.0,6.0,0.0,501.0
17.0,1.0,286.0,1.0,0.0,1.0,0.0,9.0,0.0,359.0
18.0,0.0,230.0,1.0,0.0,1.0,0.0,3.0,0.0,357.0
19.0,0.0,198.0,1.0,0.0,1.0,0.0,4.0,0.0,317.0
20.0,0.0,180.0,1.0,0.0,1.0,0.0,3.0,0.0,268.0
21.0,1.0,206.0,1.0,0.0,1.0,0.0,5.0,0.0,208.0
22.0,1.0,215.0,1.0,0.0,1.0,0.0,6.0,0.0,161.0
23.0,1.0,162.0,1.0,0.0,1.0,0.0,2.0,0.0,185.0
24.0,1.0,190.0,1.0,0.0,1.0,0.0,5.0,0.0,121.0
25.0,3.0,253.0,1.0,0.0,1.0,0.0,5.0,1.0,44.0
26.0,373.0,301.0,0.0,1.0,0.0,1.0,37.0,9.0,1.0
27.0,734.0,442.0,0.0,1.0,1.0,0.0,49.0,43.0,0.0
28.0,665.0,733.0,0.0,1.0,0.0,1.0,46.0,62.0,0.0
29.0,641.0,1060.0,0.0,1.0,0.0,1.0,48.0,73.0,2.0
30.0,366.0,1444.0,0.0,1.0,1.0,0.0,48.0,74.0,0.0
31.0,119.0,1739.0,0.0,1.0,0.0,1.0,39.0,61.0,4.0
32.0,0.0,1178.0,1.0,0.0,1.0,0.0,6.0,42.0,739.0
33.0,0.0,595.0,1.0,0.0,1.0,0.0,9.0,22.0,1281.0
34.0,0.0,331.0,1.0,0.0,1.0,0.0,3.0,16.0,1382.0
35.0,0.0,298.0,1.0,0.0,1.0,0.0,5.0,9.0,1218.0
36.0,0.0,309.0,1.0,0.0,1.0,0.0,12.0,6.0,1015.0
37.0,0.0,261.0,1.0,0.0,1.0,0.0,5.0,3.0,903.0
38.0,1.0,213.0,1.0,0.0,1.0,0.0,6.0,1.0,766.0
39.0,1.0,305.0,1.0,0.0,1.0,0.0,9.0,1.0,544.0
40.0,0.0,313.0,1.0,0.0,1.0,0.0,5.0,0.0,453.0
41.0,0.0,285.0,1.0,0.0,1.0,0.0,4.0,0.0,410.0
42.0,0.0,279.0,1.0,0.0,1.0,0.0,11.0,0.0,332.0
43.0,0.0,219.0,1.0,0.0,1.0,0.0,6.0,2.0,337.0
44.0,0.0,238.0,1.0,0.0,1.0,0.0,6.0,1.0,261.0
