time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,853.0,95.0,0.0,1.0,0.0,1.0,55.0,33.0,0.0
2.0,968.0,309.0,1.0,0.0,0.0,1.0,61.0,55.0,0.0
3.0,730.0,599.0,0.0,1.0,1.0,0.0,40.0,60.0,1.0
4.0,484.0,930.0,0.0,1.0,0.0,1.0,47.0,57.0,0.0
5.0,419.0,1220.0,1.0,0.0,0.0,1.0,47.0,72.0,4.0
6.0,214.0,1562.0,1.0,0.0,0.0,1.0,30.0,69.0,9.0
7.0,0.0,932.0,1.0,0.0,1.0,0.0,12.0,42.0,848.0
8.0,0.0,491.0,1.0,0.0,1.0,0.0,1.0,19.0,1202.0
9.0,0.0,332.0,1.0,0.0,1.0,0.0,1.0,13.0,1200.0
10.0,0.0,255.0,1.0,0.0,1.0,0.0,6.0,11.0,1089.0
11.0,0.0,276.0,1.0,0.0,1.0,0.0,4.0,8.0,941.0
12.0,1.0,232.0,1.0,0.0,1.0,0.0,4.0,5.0,824.0
13.0,1.0,227.0,1.0,0.0,1.0,0.0,8.0,1.0,697.0
14.0,0.0,370.0,1.0,0.0,1.0,0.0,9.0,1.0,442.0
15.0,1.0,288.0,1.0,0.0,1.0,0.0,5.0,1.0,442.0
16.0,0.0,271.0,1.0,0.0,1.0,0.0,4.0,1.0,391.0
17.0,1.0,305.0,1.0,0.0,1.0,0.0,10.0,1.0,305.0
18.0,2.0,310.0,1.0,0.0,1.0,0.0,4.0,1.0,263.0
19.0,0.0,225.0,1.0,0.0,1.0,0.0,2.0,1.0,305.0
20.0,1.0,257.0,1.0,0.0,1.0,0.0,7.0,1.0,228.0
21.0,0.0,247.0,1.0,0.0,1.0,0.0,4.0,0.0,197.0
22.0,0.0,274.0,1.0,0.0,0.0,1.0,5.0,2.0,134.0
23.0,1.0,253.0,1.0,0.0,1.0,0.0,2.0,5.0,142.0
24.0,0.0,224.0,1.0,0.0,1.0,0.0,2.0,5.0,164.0
25.0,1.0,257.0,1.0,0.0,1.0,0.0,6.0,3.0,116.0
26.0,2.0,285.0,1.0,0.0,1.0,0.0,5.0,1.0,79.0
27.0,29.0,339.0,1.0,0.0,1.0,0.0,15.0,2.0,11.0
28.0,738.0,458.0,0.0,1.0,0.0,1.0,57.0,40.0,1.0
29.0,602.0,736.0,0.0,1.0,0.0,1.0,58.0,60.0,1.0
30.0,416.0,1066.0,1.0,0.0,0.0,1.0,54.0,74.0,3.0
31.0,225.0,1468.0,1.0,0.0,0.0,1.0,36.0,66.0,2.0
32.0,133.0,1814.0,0.0,1.0,0.0,1.0,48.0,70.0,8.0
33.0,0.0,1157.0,1.0,0.0,1.0,0.0,4.0,43.0,905.0
34.0,0.0,552.0,1.0,0.0,1.0,0.0,7.0,29.0,1436.0
35.0,0.0,365.0,1.0,0.0,1.0,0.0,4.0,24.0,1464.0
36.0,0.0,344.0,1.0,0.0,1.0,0.0,1.0,16.0,1326.0
37.0,0.0,305.0,1.0,0.0,1.0,0.0,4.0,11.0,1177.0
38.0,0.0,245.0,1.0,0.0,1.0,0.0,10.0,7.0,1084.0
39.0,0.0,229.0,1.0,0.0,1.0,0.0,5.0,4.0,925.0
40.0,0.0,226.0,1.0,0.0,1.0,0.0,3.0,3.0,796.0
41.0,0.0,256.0,1.0,0.0,1.0,0.0,4.0,2.0,621.0
42.0,1.0,264.0,1.0,0.0,1.0,0.0,4.0,3.0,518.0
43.0,0.0,268.0,1.0,0.0,1.0,0.0,6.0,1.0,438.0
44.0,1.0,327.0,1.0,0.0,1.0,0.0,4.0,0.0,319.0
45.0,0.0,253.0,1.0,0.0,1.0,0.0,2.0,0.0,331.0
46.0,2.0,246.0,1.0,0.0,1.0,0.0,5.0,0.0,278.0
47.0,0.0,197.0,1.0,0.0,1.0,0.0,9.0,0.0,270.0
48.0,0.0,267.0,1.0,0.0,1.0,0.0,5.0,2.0,159.0
49.0,0.0,204.0,1.0,0.0,1.0,0.0,5.0,2.0,197.0
50.0,1.0,206.0,1.0,0.0,1.0,0.0,4.0,2.0,172.0
51.0,8.0,318.0,1.0,0.0,1.0,0.0,11.0,3.0,44.0
52.0,427.0,400.0,0.0,1.0,0.0,1.0,54.0,17.0,0.0
53.0,551.0,595.0,0.0,1.0,0.0,1.0,43.0,56.0,0.0
54.0,706.0,871.0,0.0,1.0,0.0,1.0,53.0,68.0,3.0
55.0,294.0,1254.0,0.0,1.0,0.0,1.0,40.0,91.0,4.0
56.0,0.0,1147.0,1.0,0.0,1.0,0.0,4.0,68.0,524.0
57.0,0.0,604.0,1.0,0.0,1.0,0.0,6.0,39.0,1138.0
58.0,1.0,414.0,1.0,0.0,1.0,0.0,7.0,25.0,1212.0
59.0,0.0,328.0,1.0,0.0,1.0,0.0,3.0,13.0,1144.0
60.0,1.0,261.0,1.0,0.0,1.0,0.0,5.0,8.0,1028.0
61.0,0.0,291.0,1.0,0.0,1.0,0.0,3.0,5.0,848.0
62.0,0.0,285.0,1.0,0.0,1.0,0.0,6.0,4.0,693.0
63.0,0.0,252.0,1.0,0.0,1.0,0.0,3.0,3.0,617.0
64.0,0.0,237.0,1.0,0.0,1.0,0.0,6.0,1.0,504.0
65.0,0.0,236.0,1.0,0.0,1.0,0.0,3.0,0.0,393.0
66.0,2.0,221.0,1.0,0.0,1.0,0.0,9.0,0.0,344.0
67.0,1.0,248.0,1.0,0.0,1.0,0.0,3.0,0.0,253.0
68.0,1.0,267.0,1.0,0.0,1.0,0.0,4.0,0.0,189.0
69.0,15.0,413.0,0.0,1.0,1.0,0.0,18.0,0.0,15.0
70.0,617.0,517.0,0.0,1.0,0.0,1.0,45.0,41.0,0.0
71.0,628.0,780.0,0.0,1.0,0.0,1.0,46.0,61.0,1.0
72.0,636.0,1065.0,0.0,1.0,1.0,0.0,65.0,67.0,1.0
73.0,457.0,1384.0,0.0,1.0,0.0,1.0,55.0,72.0,3.0
74.0,193.0,1789.0,1.0,0.0,0.0,1.0,32.0,91.0,2.0
75.0,0.0,1370.0,1.0,0.0,1.0,0.0,5.0,65.0,761.0
76.0,0.0,720.0,1.0,0.0,1.0,0.0,7.0,41.0,1419.0
77.0,0.0,431.0,1.0,0.0,1.0,0.0,4.0,26.0,1578.0
78.0,0.0,326.0,1.0,0.0,1.0,0.0,9.0,18.0,1497.0
79.0,0.0,282.0,1.0,0.0,1.0,0.0,5.0,14.0,1356.0
80.0,0.0,261.0,1.0,0.0,1.0,0.0,5.0,6.0,1156.0
81.0,1.0,275.0,1.0,0.0,1.0,0.0,6.0,4.0,971.0
82.0,0.0,314.0,1.0,0.0,1.0,0.0,3.0,3.0,771.0
83.0,1.0,286.0,1.0,0.0,1.0,0.0,2.0,3.0,667.0
84.0,0.0,253.0,1.0,0.0,1.0,0.0,5.0,1.0,586.0
85.0,0.0,225.0,1.0,0.0,1.0,0.0,7.0,1.0,476.0
86.0,0.0,252.0,1.0,0.0,1.0,0.0,7.0,2.0,368.0
87.0,0.0,240.0,1.0,0.0,1.0,0.0,3.0,2.0,330.0
88.0,1.0,228.0,1.0,0.0,1.0,0.0,8.0,1.0,289.0
89.0,1.0,235.0,1.0,0.0,0.0,1.0,2.0,1.0,248.0
90.0,4.0,304.0,1.0,0.0,1.0,0.0,8.0,2.0,160.0
91.0,0.0,212.0,1.0,0.0,1.0,0.0,2.0,1.0,231.0
92.0,7.0,307.0,1.0,0.0,1.0,0.0,36.0,1.0,103.0
93.0,679.0,464.0,0.0,1.0,0.0,1.0,55.0,23.0,0.0
94.0,720.0,658.0,0.0,1.0,0.0,1.0,45.0,56.0,0.0
95.0,541.0,925.0,0.0,1.0,0.0,1.0,42.0,60.0,3.0
96.0,436.0,1216.0,0.0,1.0,0.0,1.0,52.0,66.0,2.0
97.0,30.0,1496.0,1.0,0.0,1.0,0.0,26.0,56.0,22.0
98.0,0.0,779.0,1.0,0.0,1.0,0.0,5.0,35.0,870.0
99.0,0.0,448.0,1.0,0.0,1.0,0.0,2.0,20.0,1157.0
100.0,0.0,303.0,1.0,0.0,1.0,0.0,5.0,12.0,1095.0
