time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,659.0,59.0,1.0,0.0,0.0,1.0,40.0,22.0,0.0
2.0,970.0,254.0,0.0,1.0,0.0,1.0,48.0,54.0,1.0
3.0,856.0,532.0,0.0,1.0,0.0,1.0,46.0,53.0,1.0
4.0,598.0,851.0,0.0,1.0,0.0,1.0,52.0,78.0,0.0
5.0,417.0,1253.0,0.0,1.0,0.0,1.0,39.0,80.0,2.0
6.0,230.0,1654.0,0.0,1.0,0.0,1.0,45.0,76.0,5.0
7.0,1.0,1556.0,1.0,0.0,1.0,0.0,8.0,61.0,442.0
8.0,1.0,783.0,1.0,0.0,1.0,0.0,9.0,33.0,1264.0
9.0,0.0,440.0,1.0,0.0,1.0,0.0,9.0,21.0,1438.0
10.0,0.0,327.0,1.0,0.0,1.0,0.0,2.0,14.0,1353.0
11.0,0.0,405.0,1.0,0.0,1.0,0.0,9.0,8.0,1065.0
12.0,1.0,308.0,1.0,0.0,1.0,0.0,6.0,5.0,994.0
13.0,2.0,306.0,1.0,0.0,1.0,0.0,5.0,3.0,831.0
14.0,1.0,321.0,1.0,0.0,1.0,0.0,4.0,2.0,660.0
15.0,1.0,265.0,1.0,0.0,0.0,1.0,7.0,1.0,595.0
16.0,0.0,232.0,1.0,0.0,1.0,0.0,4.0,1.0,516.0
17.0,0.0,187.0,1.0,0.0,1.0,0.0,8.0,0.0,459.0
18.0,0.0,180.0,1.0,0.0,1.0,0.0,7.0,0.0,368.0
19.0,1.0,224.0,1.0,0.0,1.0,0.0,3.0,0.0,269.0
20.0,2.0,282.0,1.0,0.0,1.0,0.0,7.0,0.0,155.0
21.0,1.0,292.0,1.0,0.0,1.0,0.0,1.0,0.0,117.0
22.0,70.0,390.0,0.0,1.0,1.0,0.0,24.0,0.0,1.0
23.0,701.0,478.0,0.0,1.0,0.0,1.0,40.0,28.0,0.0
24.0,716.0,681.0,0.0,1.0,1.0,0.0,53.0,49.0,0.0
25.0,521.0,974.0,0.0,1.0,0.0,1.0,46.0,66.0,2.0
26.0,329.0,1327.0,0.0,1.0,0.0,1.0,45.0,69.0,1.0
27.0,1.0,1328.0,1.0,0.0,1.0,0.0,9.0,69.0,362.0
28.0,0.0,661.0,1.0,0.0,1.0,0.0,11.0,43.0,1138.0
29.0,0.0,486.0,1.0,0.0,1.0,0.0,7.0,27.0,1247.0
30.0,0.0,351.0,1.0,0.0,1.0,0.0,6.0,21.0,1215.0
31.0,0.0,266.0,1.0,0.0,1.0,0.0,3.0,11.0,1155.0
32.0,0.0,284.0,1.0,0.0,1.0,0.0,8.0,4.0,986.0
33.0,0.0,223.0,1.0,0.0,1.0,0.0,5.0,2.0,868.0
34.0,1.0,267.0,1.0,0.0,1.0,0.0,6.0,2.0,698.0
35.0,1.0,295.0,1.0,0.0,1.0,0.0,6.0,2.0,561.0
36.0,0.0,265.0,1.0,0.0,1.0,0.0,4.0,1.0,501.0
37.0,0.0,295.0,1.0,0.0,1.0,0.0,4.0,0.0,375.0
38.0,0.0,322.0,1.0,0.0,1.0,0.0,9.0,0.0,270.0
39.0,2.0,336.0,1.0,0.0,1.0,0.0,9.0,1.0,219.0
40.0,1.0,299.0,1.0,0.0,1.0,0.0,3.0,0.0,220.0
41.0,1.0,277.0,1.0,0.0,1.0,0.0,3.0,0.0,199.0
42.0,0.0,206.0,1.0,0.0,1.0,0.0,5.0,0.0,230.0
43.0,4.0,255.0,1.0,0.0,1.0,0.0,9.0,0.0,140.0
44.0,1.0,280.0,1.0,0.0,1.0,0.0,4.0,5.0,109.0
45.0,1.0,227.0,1.0,0.0,1.0,0.0,3.0,3.0,158.0
46.0,0.0,207.0,1.0,0.0,1.0,0.0,5.0,1.0,158.0
47.0,1.0,238.0,1.0,0.0,1.0,0.0,4.0,1.0,101.0
48.0,2.0,243.0,1.0,0.0,1.0,0.0,6.0,2.0,88.0
49.0,2.0,258.0,1.0,0.0,1.0,0.0,6.0,3.0,69.0
50.0,5.0,267.0,0.0,1.0,1.0,0.0,9.0,3.0,63.0
51.0,827.0,380.0,0.0,1.0,0.0,1.0,44.0,28.0,1.0
52.0,849.0,604.0,0.0,1.0,0.0,1.0,54.0,54.0,1.0
53.0,534.0,935.0,0.0,1.0,0.0,1.0,47.0,71.0,2.0
54.0,392.0,1265.0,0.0,1.0,0.0,1.0,50.0,75.0,5.0
55.0,0.0,1268.0,1.0,0.0,1.0,0.0,6.0,55.0,345.0
56.0,2.0,618.0,1.0,0.0,1.0,0.0,6.0,33.0,1041.0
57.0,0.0,321.0,1.0,0.0,1.0,0.0,3.0,21.0,1271.0
58.0,1.0,293.0,1.0,0.0,1.0,0.0,1.0,11.0,1142.0
59.0,0.0,287.0,1.0,0.0,1.0,0.0,6.0,6.0,986.0
60.0,0.0,244.0,1.0,0.0,1.0,0.0,6.0,4.0,865.0
61.0,0.0,241.0,1.0,0.0,1.0,0.0,2.0,2.0,749.0
62.0,0.0,244.0,1.0,0.0,1.0,0.0,8.0,1.0,603.0
63.0,0.0,279.0,1.0,0.0,1.0,0.0,6.0,0.0,455.0
64.0,1.0,245.0,1.0,0.0,1.0,0.0,8.0,0.0,408.0
65.0,1.0,243.0,1.0,0.0,1.0,0.0,7.0,0.0,326.0
66.0,1.0,226.0,1.0,0.0,1.0,0.0,3.0,0.0,283.0
67.0,0.0,221.0,1.0,0.0,1.0,0.0,2.0,0.0,253.0
68.0,1.0,297.0,1.0,0.0,1.0,0.0,6.0,0.0,154.0
69.0,0.0,265.0,1.0,0.0,1.0,0.0,1.0,0.0,156.0
70.0,0.0,206.0,1.0,0.0,1.0,0.0,4.0,0.0,186.0
71.0,1.0,256.0,1.0,0.0,1.0,0.0,3.0,0.0,102.0
72.0,4.0,274.0,1.0,0.0,1.0,0.0,8.0,3.0,66.0
73.0,1.0,263.0,1.0,0.0,1.0,0.0,7.0,3.0,75.0
74.0,16.0,328.0,1.0,0.0,1.0,0.0,6.0,4.0,13.0
75.0,497.0,400.0,0.0,1.0,0.0,1.0,50.0,21.0,0.0
76.0,726.0,561.0,0.0,1.0,0.0,1.0,51.0,48.0,0.0
77.0,763.0,826.0,0.0,1.0,0.0,1.0,51.0,61.0,1.0
78.0,588.0,1166.0,0.0,1.0,0.0,1.0,48.0,73.0,2.0
79.0,96.0,1572.0,1.0,0.0,1.0,0.0,33.0,77.0,10.0
80.0,0.0,994.0,1.0,0.0,1.0,0.0,5.0,51.0,835.0
81.0,0.0,550.0,1.0,0.0,1.0,0.0,6.0,29.0,1259.0
82.0,0.0,391.0,1.0,0.0,1.0,0.0,5.0,19.0,1253.0
83.0,0.0,339.0,1.0,0.0,1.0,0.0,4.0,11.0,1150.0
84.0,0.0,294.0,1.0,0.0,1.0,0.0,5.0,10.0,1003.0
85.0,0.0,203.0,1.0,0.0,1.0,0.0,3.0,7.0,939.0
86.0,0.0,200.0,1.0,0.0,1.0,0.0,1.0,4.0,796.0
87.0,0.0,190.0,1.0,0.0,1.0,0.0,3.0,3.0,688.0
88.0,1.0,226.0,1.0,0.0,1.0,0.0,5.0,2.0,547.0
89.0,1.0,253.0,1.0,0.0,1.0,0.0,4.0,0.0,412.0
90.0,0.0,283.0,1.0,0.0,1.0,0.0,11.0,0.0,317.0
91.0,2.0,319.0,1.0,0.0,1.0,0.0,7.0,1.0,227.0
92.0,2.0,297.0,1.0,0.0,1.0,0.0,6.0,0.0,195.0
93.0,0.0,255.0,1.0,0.0,1.0,0.0,5.0,0.0,203.0
94.0,1.0,263.0,1.0,0.0,1.0,0.0,3.0,0.0,155.0
95.0,2.0,196.0,1.0,0.0,1.0,0.0,8.0,0.0,190.0
96.0,71.0,370.0,0.0,1.0,1.0,0.0,32.0,0.0,1.0
97.0,712.0,452.0,0.0,1.0,0.0,1.0,49.0,33.0,0.0
98.0,783.0,688.0,0.0,1.0,0.0,1.0,57.0,54.0,1.0
99.0,755.0,945.0,0.0,1.0,0.0,1.0,52.0,58.0,0.0
100.0,434.0,1282.0,0.0,1.0,0.0,1.0,35.0,81.0,1.0
101.0,1.0,1413.0,1.0,0.0,1.0,0.0,7.0,71.0,248.0
102.0,0.0,686.0,1.0,0.0,1.0,0.0,8.0,40.0,1089.0
103.0,0.0,377.0,1.0,0.0,1.0,0.0,4.0,30.0,1340.0
104.0,0.0,295.0,1.0,0.0,1.0,0.0,5.0,17.0,1213.0
105.0,0.0,276.0,1.0,0.0,1.0,0.0,5.0,6.0,1059.0
106.0,0.0,266.0,1.0,0.0,1.0,0.0,5.0,3.0,892.0
107.0,0.0,238.0,1.0,0.0,1.0,0.0,6.0,3.0,766.0
108.0,0.0,250.0,1.0,0.0,1.0,0.0,6.0,2.0,616.0
109.0,0.0,247.0,1.0,0.0,1.0,0.0,3.0,1.0,510.0
110.0,0.0,310.0,1.0,0.0,1.0,0.0,2.0,1.0,364.0
111.0,1.0,266.0,1.0,0.0,1.0,0.0,3.0,1.0,342.0
112.0,2.0,271.0,1.0,0.0,1.0,0.0,7.0,0.0,270.0
113.0,1.0,247.0,1.0,0.0,1.0,0.0,5.0,0.0,227.0
114.0,0.0,250.0,1.0,0.0,1.0,0.0,3.0,0.0,195.0
115.0,1.0,278.0,1.0,0.0,1.0,0.0,9.0,0.0,134.0
116.0,6.0,324.0,1.0,0.0,1.0,0.0,11.0,1.0,61.0
117.0,591.0,406.0,0.0,1.0,0.0,1.0,41.0,17.0,0.0
118.0,805.0,546.0,0.0,1.0,0.0,1.0,54.0,45.0,1.0
119.0,731.0,782.0,0.0,1.0,0.0,1.0,40.0,61.0,0.0
120.0,276.0,1081.0,0.0,1.0,0.0,1.0,31.0,68.0,4.0
