time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,662.0,50.0,0.0,1.0,0.0,1.0,51.0,20.0,0.0
2.0,1049.0,223.0,0.0,1.0,0.0,1.0,39.0,45.0,0.0
3.0,876.0,471.0,0.0,1.0,1.0,0.0,53.0,53.0,0.0
4.0,645.0,769.0,0.0,1.0,0.0,1.0,32.0,70.0,1.0
5.0,389.0,1062.0,0.0,1.0,0.0,1.0,51.0,78.0,1.0
6.0,189.0,1476.0,0.0,1.0,0.0,1.0,35.0,68.0,4.0
7.0,0.0,1059.0,1.0,0.0,1.0,0.0,6.0,57.0,686.0
8.0,1.0,589.0,1.0,0.0,1.0,0.0,1.0,32.0,1157.0
9.0,0.0,447.0,1.0,0.0,1.0,0.0,2.0,21.0,1200.0
10.0,0.0,322.0,1.0,0.0,1.0,0.0,4.0,12.0,1152.0
11.0,0.0,279.0,1.0,0.0,1.0,0.0,7.0,9.0,1052.0
12.0,0.0,265.0,1.0,0.0,1.0,0.0,3.0,6.0,895.0
13.0,0.0,234.0,1.0,0.0,1.0,0.0,2.0,2.0,776.0
14.0,1.0,228.0,1.0,0.0,1.0,0.0,6.0,1.0,621.0
15.0,0.0,243.0,1.0,0.0,1.0,0.0,8.0,0.0,508.0
16.0,0.0,235.0,1.0,0.0,1.0,0.0,1.0,0.0,420.0
17.0,1.0,209.0,1.0,0.0,1.0,0.0,9.0,0.0,351.0
18.0,1.0,264.0,1.0,0.0,1.0,0.0,8.0,0.0,231.0
19.0,4.0,279.0,1.0,0.0,1.0,0.0,20.0,1.0,177.0
20.0,0.0,322.0,1.0,0.0,1.0,0.0,2.0,0.0,115.0
21.0,4.0,340.0,1.0,0.0,1.0,0.0,8.0,0.0,69.0
22.0,494.0,412.0,1.0,0.0,0.0,1.0,44.0,15.0,0.0
23.0,739.0,553.0,0.0,1.0,1.0,0.0,54.0,42.0,1.0
24.0,727.0,827.0,0.0,1.0,0.0,1.0,53.0,64.0,0.0
25.0,493.0,1131.0,0.0,1.0,0.0,1.0,46.0,70.0,2.0
26.0,175.0,1511.0,0.0,1.0,0.0,1.0,41.0,83.0,2.0
27.0,0.0,1483.0,1.0,0.0,1.0,0.0,6.0,65.0,385.0
28.0,0.0,702.0,1.0,0.0,1.0,0.0,6.0,46.0,1257.0
29.0,0.0,353.0,1.0,0.0,1.0,0.0,3.0,26.0,1480.0
30.0,0.0,238.0,1.0,0.0,1.0,0.0,4.0,11.0,1376.0
31.0,0.0,301.0,1.0,0.0,1.0,0.0,20.0,5.0,1100.0
32.0,0.0,283.0,1.0,0.0,1.0,0.0,2.0,3.0,949.0
33.0,0.0,284.0,1.0,0.0,1.0,0.0,7.0,1.0,783.0
34.0,1.0,381.0,1.0,0.0,1.0,0.0,7.0,0.0,549.0
35.0,0.0,334.0,1.0,0.0,1.0,0.0,4.0,0.0,500.0
36.0,0.0,299.0,1.0,0.0,1.0,0.0,4.0,0.0,433.0
37.0,0.0,256.0,1.0,0.0,1.0,0.0,5.0,1.0,399.0
38.0,1.0,256.0,1.0,0.0,1.0,0.0,6.0,0.0,330.0
39.0,0.0,234.0,1.0,0.0,1.0,0.0,9.0,0.0,286.0
40.0,0.0,158.0,1.0,0.0,1.0,0.0,2.0,0.0,308.0
41.0,0.0,265.0,1.0,0.0,1.0,0.0,6.0,0.0,161.0
42.0,1.0,254.0,1.0,0.0,1.0,0.0,4.0,0.0,144.0
43.0,154.0,388.0,1.0,0.0,0.0,1.0,39.0,7.0,4.0
44.0,880.0,506.0,0.0,1.0,0.0,1.0,48.0,34.0,0.0
45.0,619.0,745.0,0.0,1.0,0.0,1.0,39.0,50.0,0.0
46.0,543.0,1046.0,0.0,1.0,0.0,1.0,48.0,67.0,0.0
47.0,314.0,1395.0,0.0,1.0,1.0,0.0,40.0,79.0,4.0
48.0,165.0,1802.0,0.0,1.0,0.0,1.0,39.0,74.0,4.0
