time,A,C,Da,Da_prime,Dr,Dr_prime,Ma,Mr,R
0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0
1.0,756.0,45.0,1.0,0.0,0.0,1.0,55.0,20.0,0.0
2.0,872.0,232.0,0.0,1.0,0.0,1.0,53.0,49.0,1.0
3.0,961.0,525.0,0.0,1.0,0.0,1.0,46.0,65.0,1.0
4.0,630.0,922.0,0.0,1.0,0.0,1.0,53.0,81.0,0.0
5.0,342.0,1350.0,0.0,1.0,0.0,1.0,35.0,79.0,2.0
6.0,7.0,1620.0,1.0,0.0,1.0,0.0,17.0,61.0,91.0
7.0,0.0,807.0,1.0,0.0,1.0,0.0,5.0,39.0,1041.0
8.0,1.0,451.0,1.0,0.0,1.0,0.0,9.0,30.0,1346.0
9.0,0.0,339.0,1.0,0.0,1.0,0.0,5.0,17.0,1345.0
10.0,0.0,279.0,1.0,0.0,1.0,0.0,3.0,9.0,1198.0
11.0,0.0,271.0,1.0,0.0,1.0,0.0,8.0,5.0,1019.0
12.0,0.0,235.0,1.0,0.0,1.0,0.0,2.0,3.0,898.0
13.0,1.0,357.0,1.0,0.0,1.0,0.0,17.0,1.0,621.0
14.0,1.0,406.0,1.0,0.0,1.0,0.0,11.0,0.0,457.0
15.0,0.0,361.0,1.0,0.0,1.0,0.0,4.0,0.0,427.0
16.0,0.0,305.0,1.0,0.0,1.0,0.0,9.0,0.0,396.0
17.0,0.0,268.0,1.0,0.0,1.0,0.0,9.0,0.0,358.0
18.0,0.0,262.0,1.0,0.0,1.0,0.0,7.0,0.0,300.0
19.0,1.0,268.0,1.0,0.0,1.0,0.0,10.0,0.0,240.0
20.0,1.0,256.0,1.0,0.0,1.0,0.0,6.0,0.0,198.0
21.0,0.0,250.0,1.0,0.0,1.0,0.0,2.0,0.0,172.0
22.0,1.0,277.0,1.0,0.0,1.0,0.0,7.0,0.0,117.0
23.0,5.0,343.0,1.0,0.0,1.0,0.0,9.0,0.0,42.0
24.0,579.0,397.0,0.0,1.0,0.0,1.0,48.0,17.0,1.0
25.0,553.0,571.0,0.0,1.0,0.0,1.0,44.0,47.0,0.0
26.0,619.0,850.0,0.0,1.0,1.0,0.0,47.0,66.0,0.0
27.0,536.0,1237.0,1.0,0.0,0.0,1.0,47.0,83.0,0.0
28.0,250.0,1669.0,0.0,1.0,1.0,0.0,46.0,91.0,5.0
29.0,0.0,1501.0,1.0,0.0,1.0,0.0,5.0,58.0,567.0
30.0,0.0,796.0,1.0,0.0,1.0,0.0,7.0,35.0,1275.0
31.0,0.0,445.0,1.0,0.0,1.0,0.0,7.0,20.0,1472.0
32.0,0.0,323.0,1.0,0.0,1.0,0.0,4.0,10.0,1378.0
33.0,0.0,265.0,1.0,0.0,1.0,0.0,3.0,8.0,1205.0
34.0,0.0,277.0,1.0,0.0,1.0,0.0,4.0,5.0,1000.0
35.0,0.0,222.0,1.0,0.0,1.0,0.0,11.0,1.0,889.0
36.0,0.0,254.0,1.0,0.0,1.0,0.0,8.0,0.0,705.0
37.0,0.0,225.0,1.0,0.0,1.0,0.0,4.0,0.0,609.0
38.0,0.0,239.0,1.0,0.0,1.0,0.0,2.0,0.0,489.0
39.0,0.0,252.0,1.0,0.0,1.0,0.0,4.0,0.0,384.0
40.0,0.0,230.0,1.0,0.0,1.0,0.0,4.0,0.0,331.0
41.0,1.0,294.0,1.0,0.0,1.0,0.0,5.0,1.0,224.0
42.0,0.0,257.0,1.0,0.0,1.0,0.0,3.0,0.0,220.0
43.0,1.0,261.0,1.0,0.0,1.0,0.0,5.0,0.0,187.0
44.0,0.0,202.0,1.0,0.0,1.0,0.0,6.0,0.0,209.0
45.0,0.0,251.0,1.0,0.0,1.0,0.0,5.0,0.0,128.0
46.0,3.0,261.0,1.0,0.0,1.0,0.0,9.0,0.0,90.0
47.0,428.0,354.0,0.0,1.0,0.0,1.0,36.0,10.0,1.0
48.0,602.0,473.0,0.0,1.0,0.0,1.0,40.0,33.0,0.0
49.0,705.0,673.0,0.0,1.0,0.0,1.0,50.0,52.0,1.0
50.0,471.0,951.0,0.0,1.0,0.0,1.0,40.0,68.0,1.0
51.0,387.0,1246.0,0.0,1.0,1.0,0.0,55.0,68.0,3.0
52.0,188.0,1588.0,1.0,0.0,1.0,0.0,51.0,72.0,6.0
53.0,1.0,1456.0,1.0,0.0,1.0,0.0,7.0,53.0,424.0
